Time, Catch
17.32, 1
19.56, 2
21.412, 3
21.713, 4
23.621, 5
23.886, 6
25.332, 7
25.35, 8
27.081, 9
27.541, 10
28.707, 11
29.025, 12
30.615, 13
31.552, 14
32.787, 15
32.946, 16
34.518, 17
35.136, 18
36.443, 19
36.673, 20
37.998, 21
38.67, 22
40.276, 23
40.541, 24
41.936, 25
42.06, 26
44.127, 27
44.657, 28
45.983, 29
46.071, 30
47.431, 31
48.331, 32
49.567, 33
49.62, 34
51.352, 35
51.987, 36
53.56, 37
53.807, 38
54.972, 39
56.403, 40
57.48, 41
58.028, 42
59.3, 43
59.866, 44
60.467, 45
61.844, 46
63.364, 47
63.505, 48
64.83, 49
65.29, 50
67.072, 51
67.107, 52
68.45, 53
69.068, 54
71.241, 55
71.294, 56
72.406, 57
72.883, 58
74.666, 59
74.79, 60
75.973, 61
76.75, 62
78.182, 63
78.305, 64
80.32, 65
80.796, 66
82.296, 67
82.703, 68
83.851, 69
85.051, 70
85.951, 71
86.021, 72
87.629, 73
88.106, 74
89.767, 75
89.767, 76
91.286, 77
91.728, 78
93.049, 79
93.526, 80
95.434, 81
95.876, 82
96.742, 83
96.936, 84
99.139, 85
99.509, 86
100.408, 87
100.673, 88
102.775, 89
103.145, 90
104.469, 91
105.017, 92
106.324, 93
106.695, 94
108.143, 95
108.267, 96
109.68, 97
110.192, 98
111.587, 99
112.17, 100
113.706, 101
114.201, 102
114.889, 103
116.231, 104
117.503, 105
118.225, 106
119.25, 107
120.398, 108
121.386, 109
121.51, 110
123.099, 111
123.523, 112
124.689, 113
125.784, 114
126.226, 115
127.109, 116
128.31, 117
129.405, 118
130.288, 119
130.995, 120
132.638, 121
133.415, 122
134.262, 123
134.722, 124
135.941, 125
137.389, 126
137.601, 127
138.66, 128
139.756, 129
140.515, 130
140.586, 131
141.892, 132
143.499, 133
144.523, 134
144.541, 135
146.146, 136
147.101, 137
148.318, 138
148.336, 139
150.367, 140
151.211, 141
152.447, 142
152.482, 143
153.949, 144
155.361, 145
156.05, 146
156.545, 147
157.727, 148
159.069, 149
159.702, 150
160.109, 151
161.716, 152
162.617, 153
163.589, 154
164.295, 155
165.69, 156
167.263, 157
167.528, 158
168.165, 159
169.26, 160
171.275, 161
171.363, 162
171.875, 163
172.777, 164
174.577, 165
175.019, 166
176.202, 167
176.325, 168
178.11, 169
178.922, 170
179.77, 171
180.546, 172
181.694, 173
182.259, 174
183.548, 175
183.955, 176
185.156, 177
185.757, 178
187.453, 179
187.524, 180
189.185, 181
189.979, 182
191.145, 183
191.322, 184
193.354, 185
193.778, 186
194.714, 187
194.731, 188
197.079, 189
197.167, 190
198.086, 191
198.387, 192
200.787, 193
201.104, 194
202.076, 195
202.094, 196
