Time, Catch
22.496, 1
24.35, 2
26.168, 3
26.363, 4
28.392, 5
28.781, 6
30.387, 7
30.405, 8
32.331, 9
32.402, 10
33.902, 11
34.732, 12
35.527, 13
36.004, 14
37.291, 15
38.439, 16
39.478, 17
40.007, 18
41.648, 19
42.125, 20
43.342, 21
43.678, 22
45.71, 23
46.01, 24
46.874, 25
47.545, 26
49.009, 27
49.52, 28
51.231, 29
51.443, 30
53.121, 31
53.562, 32
54.409, 33
54.94, 34
56.828, 35
57.146, 36
58.258, 37
59.14, 38
60.303, 39
60.48, 40
62.423, 41
62.529, 42
64.472, 43
64.578, 44
66.432, 45
66.608, 46
68.39, 47
68.567, 48
70.386, 49
70.421, 50
71.742, 51
72.218, 52
73.949, 53
74.25, 54
75.977, 55
76.171, 56
78.076, 57
78.129, 58
79.418, 59
80.071, 60
81.414, 61
81.45, 62
83.427, 63
84.433, 64
85.209, 65
86.093, 66
87.205, 67
87.806, 68
89.466, 69
89.66, 70
91.143, 71
91.956, 72
93.758, 73
93.758, 74
95.31, 75
95.398, 76
96.915, 77
97.198, 78
99.422, 79
99.458, 80
101.01, 81
101.187, 82
103.04, 83
103.376, 84
105.037, 85
105.426, 86
106.751, 87
107.298, 88
108.64, 89
109.328, 90
110.087, 91
110.986, 92
112.524, 93
114.184, 94
114.465, 95
114.677, 96
116.425, 97
117.554, 98
117.801, 99
118.682, 100
120.112, 101
121.294, 102
121.364, 103
123.024, 104
124.278, 105
125.706, 106
125.776, 107
126.818, 108
128.122, 109
129.076, 110
129.447, 111
131.07, 112
132.094, 113
133.066, 114
133.804, 115
134.333, 116
136.176, 117
137.129, 118
137.499, 119
138.539, 120
139.546, 121
140.922, 122
141.239, 123
142.016, 124
144.064, 125
144.575, 126
145.634, 127
145.687, 128
147.876, 129
148.618, 130
149.342, 131
150.154, 132
151.388, 133
152.466, 134
152.943, 135
154.25, 136
155.097, 137
156.896, 138
156.949, 139
157.815, 140
158.963, 141
159.9, 142
160.958, 143
161.877, 144
162.953, 145
163.607, 146
164.455, 147
165.283, 148
166.537, 149
167.206, 150
167.789, 151
168.919, 152
170.683, 153
171.3, 154
172.078, 155
173.085, 156
174.603, 157
175.716, 158
175.716, 159
176.81, 160
178.664, 161
179.898, 162
179.951, 163
180.762, 164
182.03, 165
183.742, 166
184.483, 167
184.483, 168
185.946, 169
