Time, Plan
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
0, 7
0, 8
0, 9
0, 10
0, 11
0.38, 12
0.38, 13
0.38, 14
0.556, 15
0.556, 16
2.566, 14
2.601, 15
2.743, 16
4.983, 12
4.983, 13
5.001, 14
5.001, 15
5.001, 16
5.934, 17
6.146, 18
6.146, 19
6.146, 20
6.146, 21
6.146, 22
6.164, 23
7.276, 24
7.276, 25
7.276, 26
7.276, 27
7.4, 28
7.418, 29
7.981, 30
7.981, 31
8.051, 32
8.051, 33
8.175, 34
10.168, 32
10.168, 33
10.309, 34
12.552, 30
12.57, 31
12.588, 32
12.605, 33
12.605, 34
15.164, 28
15.181, 29
15.199, 30
15.199, 31
15.217, 32
15.234, 33
15.234, 34
18.194, 26
18.194, 27
18.194, 28
18.194, 29
18.194, 30
18.194, 31
18.229, 32
18.229, 33
18.264, 34
21.707, 24
21.707, 25
21.707, 26
21.743, 27
21.743, 28
21.743, 29
21.743, 30
21.743, 31
21.743, 32
21.76, 33
21.76, 34
25.804, 22
25.804, 23
25.821, 24
25.821, 25
25.821, 26
25.821, 27
25.821, 28
25.821, 29
25.857, 30
25.857, 31
25.857, 32
25.857, 33
25.874, 34
25.874, 35
27.887, 33
27.887, 34
27.887, 35
28.028, 36
28.028, 37
28.028, 38
28.081, 39
28.558, 40
28.576, 41
28.646, 42
28.717, 43
28.717, 44
28.77, 45
28.876, 46
28.876, 47
28.876, 48
28.911, 49
28.911, 50
28.982, 51
29.017, 52
29.017, 53
29.017, 54
29.017, 55
29.035, 56
29.106, 57
29.106, 58
29.512, 59
29.512, 60
29.529, 61
29.529, 62
31.523, 60
31.523, 61
31.523, 62
33.779, 58
33.779, 59
33.779, 60
33.779, 61
33.797, 62
36.357, 56
36.445, 57
39.411, 49
39.411, 50
39.411, 51
39.446, 52
39.446, 53
39.464, 54
39.464, 55
39.499, 56
39.692, 57
39.745, 58
39.781, 59
39.781, 60
39.798, 61
39.798, 62
42.444, 63
43.713, 64
43.73, 65
43.73, 66
43.73, 67
43.73, 68
43.819, 69
43.836, 70
43.836, 71
45.83, 69
45.919, 70
45.919, 71
45.919, 72
45.953, 73
45.971, 74
45.971, 75
47.965, 73
47.965, 74
47.965, 75
50.225, 71
50.225, 72
50.242, 73
50.278, 74
51.002, 75
51.002, 76
51.002, 77
51.002, 78
51.02, 79
51.02, 80
51.02, 81
51.338, 82
53.35, 80
53.35, 81
53.35, 82
55.591, 78
55.609, 79
55.749, 80
55.767, 81
55.767, 82
58.336, 76
58.336, 77
58.336, 78
58.336, 79
58.354, 80
58.371, 81
58.371, 82
61.329, 74
61.647, 75
61.665, 76
61.682, 77
61.682, 78
61.682, 79
61.7, 80
62.265, 81
62.265, 82
65.707, 72
65.725, 73
65.725, 74
65.831, 75
65.848, 76
65.866, 77
65.866, 78
65.866, 79
65.866, 80
65.901, 81
65.901, 82
69.963, 70
69.963, 71
69.963, 72
70.016, 73
70.016, 74
70.016, 75
70.016, 76
70.016, 77
70.034, 78
70.069, 79
70.069, 80
70.069, 81
70.069, 82
74.887, 68
74.887, 69
75.064, 70
75.081, 71
75.081, 72
75.081, 73
75.187, 74
75.187, 75
75.187, 76
75.205, 77
75.205, 78
75.223, 79
75.223, 80
75.223, 81
75.223, 82
75.223, 83
75.24, 84
75.24, 85
75.276, 86
75.293, 87
75.293, 88
75.293, 89
75.329, 90
75.329, 91
75.329, 92
75.329, 93
75.329, 94
75.329, 95
75.329, 96
75.346, 97
75.346, 98
75.346, 99
75.346, 100
75.364, 101
75.417, 102
75.417, 103
75.452, 104
75.452, 105
75.54, 106
75.54, 107
75.627, 108
75.627, 109
75.627, 110
77.428, 111
77.428, 112
77.428, 113
77.428, 114
77.428, 115
77.428, 116
77.428, 117
77.428, 118
77.463, 119
77.463, 120
77.463, 121
77.498, 122
77.498, 123
77.498, 124
77.516, 125
77.516, 126
77.551, 127
77.569, 128
77.587, 129
77.604, 130
77.675, 131
77.728, 132
77.728, 133
77.781, 134
77.781, 135
78.187, 136
78.187, 137
78.187, 138
78.222, 139
78.222, 140
78.222, 141
78.24, 142
78.24, 143
78.24, 144
78.24, 145
78.24, 146
78.24, 147
78.24, 148
78.258, 149
80.249, 147
80.249, 148
80.249, 149
82.508, 145
82.526, 146
82.526, 147
82.526, 148
82.526, 149
83.515, 150
83.533, 151
83.533, 152
83.533, 153
83.533, 154
83.568, 155
85.563, 153
85.563, 154
85.581, 155
85.581, 156
85.599, 157
85.616, 158
85.81, 159
85.81, 160
87.82, 158
87.995, 159
87.995, 160
88.42, 161
90.415, 159
90.415, 160
91.617, 161
91.617, 162
91.634, 163
91.634, 164
91.705, 165
91.723, 166
93.731, 164
93.731, 165
93.749, 166
95.99, 162
96.025, 163
96.06, 164
96.06, 165
96.06, 166
98.621, 160
98.638, 161
98.709, 162
98.727, 163
98.727, 164
98.727, 165
98.727, 166
101.678, 158
101.854, 159
101.943, 160
105.387, 150
105.405, 151
105.405, 152
105.405, 153
105.423, 154
105.423, 155
105.546, 156
105.546, 157
105.546, 158
105.546, 159
107.1, 160
111.143, 148
111.143, 149
115.958, 135
116.241, 136
116.241, 137
116.258, 138
116.312, 139
116.365, 140
116.365, 141
116.4, 142
116.418, 143
116.418, 144
116.418, 145
116.418, 146
116.418, 147
116.418, 148
116.877, 149
116.895, 150
116.895, 151
116.895, 152
116.912, 153
116.983, 154
117.336, 155
117.336, 156
117.371, 157
117.371, 158
117.371, 159
117.371, 160
117.371, 161
117.371, 162
117.389, 163
123.154, 147
123.172, 148
130.127, 138
130.127, 139
130.25, 140
130.25, 141
130.268, 142
130.268, 143
130.286, 144
138.733, 142
138.767, 143
138.785, 144
149.11, 142
149.11, 143
149.163, 144
161.804, 144
