Time, Plan
0.732, 1
1.526, 2
2.161, 3
3.466, 4
3.714, 5
3.855, 6
4.066, 7
4.137, 8
4.155, 9
6.237, 10
6.308, 11
7.383, 12
8.178, 13
8.337, 14
8.638, 15
13.158, 16
13.193, 17
13.334, 18
13.652, 19
14.835, 20
16.088, 21
16.177, 22
17.288, 23
18.116, 24
18.134, 25
19.441, 26
19.617, 27
20.023, 28
20.395, 29
20.482, 30
20.729, 31
21.611, 32
22.159, 33
22.653, 34
22.688, 35
23.236, 36
24.807, 37
24.984, 38
26.076, 39
27.329, 40
27.346, 41
27.505, 42
27.77, 43
29.183, 44
30.384, 45
30.543, 46
30.614, 47
30.826, 48
31.479, 49
31.496, 50
31.549, 51
31.638, 52
36.861, 53
36.931, 54
37.09, 55
38.184, 56
38.572, 57
40.144, 58
41.432, 59
41.609, 60
45.808, 61
45.843, 62
45.895, 63
46.054, 64
49.727, 65
49.955, 66
50.68, 67
51.527, 68
51.809, 69
51.95, 70
53.891, 71
55.446, 72
55.816, 73
56.487, 74
57.705, 75
59.346, 76
59.663, 77
63.477, 78
64.202, 79
66.405, 80
67.621, 81
67.744, 82
68.255, 83
68.502, 84
68.766, 85
68.801, 86
70.354, 87
70.513, 88
70.813, 89
71.483, 90
72.013, 91
73.407, 92
73.866, 93
75.296, 94
75.314, 95
75.49, 96
75.649, 97
77.591, 98
81.935, 99
83.524, 100
84.954, 101
85.323, 102
85.569, 103
85.64, 104
86.188, 105
86.682, 106
86.912, 107
87.107, 108
87.248, 109
87.478, 110
87.795, 111
87.848, 112
92.19, 113
92.349, 114
92.402, 115
92.825, 116
93.019, 117
94.093, 118
95.434, 119
95.681, 120
97.674, 121
97.851, 122
98.187, 123
98.257, 124
100.333, 125
100.386, 126
100.898, 127
101.268, 128
101.321, 129
107.324, 127
107.782, 128
107.87, 129
107.924, 130
108.188, 131
108.33, 132
108.347, 133
108.522, 134
112.32, 135
112.866, 136
113.52, 137
113.838, 138
114.032, 139
114.174, 140
114.332, 141
115.691, 142
115.885, 143
117.103, 144
117.192, 145
117.245, 146
117.245, 147
117.333, 148
123.334, 146
123.422, 147
123.493, 148
130.996, 144
131.438, 145
131.473, 146
131.897, 147
132.374, 148
141.744, 142
142.31, 143
142.839, 144
142.857, 145
144.111, 146
144.639, 147
144.746, 148
144.816, 149
144.834, 150
145.697, 151
145.768, 152
146.95, 153
147.056, 154
147.903, 155
148.08, 156
148.469, 157
148.821, 158
148.926, 159
149.226, 160
150.249, 161
150.655, 162
150.797, 163
150.868, 164
150.956, 165
151.327, 166
151.574, 167
151.663, 168
152.033, 169
152.28, 170
152.316, 171
152.474, 172
153.355, 173
153.567, 174
153.974, 175
154.556, 176
154.891, 177
155.192, 178
155.386, 179
155.616, 180
155.967, 181
156.214, 182
157.627, 183
157.733, 184
157.909, 185
159.164, 186
159.252, 187
159.27, 188
159.463, 189
160.577, 190
161.018, 191
161.071, 192
161.354, 193
161.53, 194
163.755, 195
169.741, 193
170.201, 194
170.236, 195
170.254, 196
170.271, 197
170.731, 198
170.748, 199
170.872, 200
171.313, 201
171.596, 202
171.701, 203
171.754, 204
177.755, 202
178.196, 203
178.302, 204
178.337, 205
184.341, 203
184.376, 204
184.376, 205
191.879, 201
192.886, 202
192.922, 203
192.939, 204
193.556, 205
195.144, 206
195.18, 207
201.18, 205
201.251, 206
201.286, 207
208.785, 203
209.049, 204
216.572, 205
218.177, 206
