Time, Plan
0.298, 1
1.463, 2
1.533, 3
2.503, 4
2.837, 5
2.925, 6
3.101, 7
3.507, 8
3.895, 9
4.071, 10
4.229, 11
5.888, 12
5.924, 13
7.546, 14
7.776, 15
7.9, 16
8.571, 17
8.676, 18
8.676, 19
8.799, 20
10.089, 21
10.124, 22
10.707, 23
11.377, 24
11.5, 25
11.57, 26
11.606, 27
11.941, 28
12.224, 29
14.923, 30
15.17, 31
15.911, 32
17.024, 33
17.2, 34
17.676, 35
17.959, 36
19.352, 37
20.306, 38
20.748, 39
21.172, 40
23.08, 41
23.486, 42
23.539, 43
23.681, 44
26.362, 45
26.574, 46
26.804, 47
27.669, 48
29.735, 49
29.91, 50
30.14, 51
31.04, 52
31.781, 53
32.241, 54
32.753, 55
33.212, 56
33.495, 57
33.97, 58
34.305, 59
34.712, 60
34.906, 61
35.436, 62
35.524, 63
35.665, 64
36.071, 65
36.477, 66
37.042, 67
37.501, 68
37.571, 69
38.701, 70
38.949, 71
39.001, 72
40.167, 73
40.202, 74
40.396, 75
41.032, 76
41.42, 77
41.985, 78
42.233, 79
42.639, 80
42.692, 81
42.939, 82
43.293, 83
44.795, 84
45.077, 85
45.466, 86
46.296, 87
46.349, 88
46.772, 89
48.273, 90
48.432, 91
49.723, 92
50.235, 93
50.288, 94
50.465, 95
50.553, 96
52.038, 97
57.05, 95
57.826, 96
58.551, 97
58.604, 98
58.692, 99
59.008, 100
59.327, 101
64.233, 102
64.515, 103
64.938, 104
65.697, 105
70.696, 103
70.749, 104
71.384, 105
71.738, 106
72.392, 107
72.48, 108
73.452, 109
73.487, 110
73.752, 111
74.14, 112
74.175, 113
76.1, 114
77.228, 115
77.846, 116
78.023, 117
78.27, 118
78.482, 119
79.895, 120
80.001, 121
80.054, 122
80.337, 123
81.52, 124
81.82, 125
82.156, 126
82.333, 127
82.579, 128
83.568, 129
88.582, 127
89.959, 128
91.811, 129
92.799, 130
93.329, 131
93.735, 132
97.584, 133
99.399, 134
99.753, 135
99.806, 136
99.859, 137
99.859, 138
100.105, 139
102.487, 140
102.769, 141
102.84, 142
103.211, 143
103.351, 144
108.35, 142
108.667, 143
109.179, 144
109.196, 145
114.191, 143
114.42, 144
114.42, 145
120.671, 141
120.865, 142
122.384, 143
122.454, 144
123.284, 145
123.426, 146
123.744, 147
125.775, 148
125.775, 149
130.771, 147
130.895, 148
131.548, 149
131.566, 150
131.619, 151
131.813, 152
131.848, 153
132.889, 154
133.877, 155
134.178, 156
134.778, 157
134.813, 158
135.202, 159
135.237, 160
135.749, 161
135.926, 162
136.403, 163
136.562, 164
136.651, 165
141.665, 163
141.859, 164
142.054, 165
142.124, 166
142.318, 167
147.311, 165
147.452, 166
148.106, 167
148.212, 168
149.341, 169
149.465, 170
149.587, 171
151.6, 172
153.559, 173
156.594, 174
159.031, 175
159.455, 176
160.053, 177
160.177, 178
160.354, 179
160.672, 180
160.707, 181
160.742, 182
165.747, 180
165.8, 181
166.171, 182
167.981, 183
167.999, 184
169.285, 185
169.937, 186
170.131, 187
170.484, 188
171.101, 189
172.655, 190
173.255, 191
173.273, 192
173.538, 193
174.103, 194
174.721, 195
174.792, 196
174.863, 197
175.269, 198
177.933, 199
178.743, 200
179.732, 201
182.484, 202
183.012, 203
183.47, 204
183.576, 205
183.964, 206
184.052, 207
184.176, 208
184.774, 209
185.055, 210
186.307, 211
186.395, 212
191.172, 213
191.331, 214
191.649, 215
193.077, 216
193.89, 217
196.996, 218
197.509, 219
197.614, 220
198.089, 221
198.124, 222
198.582, 223
198.723, 224
198.847, 225
200.682, 226
200.964, 227
201.088, 228
201.194, 229
206.19, 227
207.583, 228
207.601, 229
207.654, 230
207.812, 231
210.051, 232
210.528, 233
212.224, 234
213.318, 235
213.336, 236
218.343, 234
218.573, 235
218.926, 236
225.188, 232
227.83, 233
228.307, 234
229.208, 235
229.261, 236
237.063, 230
239.056, 231
239.162, 232
239.868, 233
240.574, 234
240.963, 235
241.952, 236
251.71, 234
252.875, 235
253.651, 236
