Time, Plan
0, 1
0.97, 2
1.18, 3
1.197, 4
1.462, 5
1.639, 6
1.674, 7
2.098, 8
2.115, 9
2.38, 10
2.539, 11
2.592, 12
2.751, 13
2.874, 14
3.068, 15
3.103, 16
3.209, 17
3.628, 18
3.68, 19
4.511, 20
6.152, 21
6.504, 22
6.821, 23
7.492, 24
8.411, 25
8.429, 26
8.675, 27
8.94, 28
8.975, 29
9.011, 30
15.015, 28
15.226, 29
15.314, 30
22.814, 26
24.083, 27
24.26, 28
24.277, 29
25.408, 30
25.549, 31
25.638, 32
25.726, 33
26.22, 34
28.445, 35
29.152, 36
30.123, 37
30.352, 38
30.44, 39
32.046, 40
32.169, 41
32.699, 42
33.476, 43
33.6, 44
34.2, 45
34.324, 46
34.341, 47
36.901, 48
38.86, 49
44.862, 47
46.469, 48
49.559, 49
57.057, 45
57.428, 46
57.817, 47
57.817, 48
58.064, 49
58.276, 50
59.318, 51
59.512, 52
59.688, 53
60.325, 54
60.731, 55
60.766, 56
60.996, 57
61.683, 58
62.018, 59
62.071, 60
63.975, 61
64.011, 62
64.258, 63
64.576, 64
64.594, 65
64.7, 66
65.159, 67
65.195, 68
65.301, 69
65.318, 70
65.477, 71
65.548, 72
65.583, 73
66.554, 74
66.66, 75
67.844, 76
69.08, 77
69.185, 78
69.256, 79
69.344, 80
69.397, 81
69.433, 82
70.157, 83
70.634, 84
71.181, 85
71.764, 86
72.452, 87
72.558, 88
72.752, 89
74.942, 90
75.699, 91
75.893, 92
76.123, 93
76.141, 94
76.758, 95
76.811, 96
77.392, 97
77.428, 98
77.534, 99
77.64, 100
77.851, 101
78.255, 102
78.361, 103
78.573, 104
79.295, 105
80.655, 106
81.326, 107
81.98, 108
82.51, 109
82.669, 110
85.528, 111
91.531, 109
91.884, 110
93.455, 111
100.954, 107
101.679, 108
102.755, 109
102.861, 110
103.919, 111
113.293, 105
113.91, 106
113.998, 107
114.174, 108
114.421, 109
114.651, 110
115.057, 111
124.644, 112
125.332, 113
125.49, 114
126.566, 115
127.464, 116
127.71, 117
128.028, 118
129.246, 119
129.6, 120
129.635, 121
131.118, 122
132.424, 123
132.706, 124
133.095, 125
133.413, 126
135.39, 127
135.567, 128
135.973, 129
136.167, 130
136.167, 131
136.362, 132
136.644, 133
137.067, 134
137.12, 135
137.174, 136
137.333, 137
137.439, 138
137.897, 139
138.18, 140
139.892, 141
140.598, 142
140.598, 143
146.595, 141
148.044, 142
148.044, 143
155.549, 143
