Time, Plan
316.9, 442
318.582, 443
318.861, 444
320.173, 445
320.285, 446
323.732, 447
326.189, 448
332.189, 446
333.718, 447
334.294, 448
334.387, 449
334.443, 450
334.481, 451
335.039, 452
335.895, 453
336.007, 454
336.1, 455
336.137, 456
337.418, 457
337.586, 458
339.842, 459
340.641, 460
340.79, 461
342.087, 462
342.087, 463
342.402, 464
348.029, 465
348.269, 466
349.594, 467
349.725, 468
350.414, 469
350.433, 470
352.6, 471
352.806, 472
357.148, 473
357.465, 474
358.724, 475
363.981, 476
364.763, 477
365.247, 478
365.676, 479
365.975, 480
365.993, 481
371.983, 479
372.17, 480
372.486, 481
372.579, 482
372.783, 483
373.735, 484
373.847, 485
373.941, 486
373.959, 487
374.631, 488
375.333, 489
375.426, 490
378.565, 491
378.584, 492
386.603, 490
386.92, 491
387.59, 492
395.1, 488
396.052, 489
396.332, 490
396.482, 491
396.631, 492
396.631, 493
397.651, 494
398.509, 495
398.733, 496
400.467, 497
400.56, 498
406.554, 496
407.17, 497
408.474, 498
412.961, 499
418.953, 497
419.287, 498
419.977, 499
419.994, 500
421.338, 501
422.044, 502
422.416, 503
425.099, 504
425.751, 505
425.919, 506
426.46, 507
428.154, 508
428.415, 509
428.508, 510
429.588, 511
430.48, 512
430.665, 513
430.814, 514
432.71, 515
434.181, 516
434.2, 517
434.219, 518
434.255, 519
434.515, 520
434.625, 521
435.054, 522
435.614, 523
435.652, 524
436.006, 525
436.081, 526
436.546, 527
436.9, 528
437.382, 529
437.924, 530
438.054, 531
438.95, 532
439.322, 533
440.123, 534
440.142, 535
440.16, 536
440.272, 537
440.403, 538
440.757, 539
441.85, 540
442.037, 541
442.074, 542
442.13, 543
442.205, 544
445.925, 545
445.981, 546
448.048, 547
454.058, 545
455.117, 546
455.75, 547
455.88, 548
456.235, 549
456.739, 550
457.28, 551
457.429, 552
457.448, 553
457.779, 554
458.634, 555
458.746, 556
458.933, 557
459.436, 558
462.544, 559
462.617, 560
464.831, 561
466.118, 562
467.578, 563
467.835, 564
470.651, 565
471.081, 566
472.185, 567
472.633, 568
473.694, 569
474.604, 570
477.733, 571
477.733, 572
479.877, 573
480.697, 574
482.968, 575
483.621, 576
484.92, 577
485.906, 578
487.829, 579
488.761, 580
488.836, 581
489.822, 582
491.996, 583
492.33, 584
497.203, 585
497.611, 586
498.021, 587
498.17, 588
500.664, 589
500.664, 590
502.043, 591
502.435, 592
503.86, 593
504.289, 594
509.257, 595
509.313, 596
510.485, 597
510.932, 598
513.583, 599
514.349, 600
514.704, 601
514.741, 602
515.94, 603
516.943, 604
519.627, 605
520.28, 606
522.48, 607
522.946, 608
523.096, 609
523.766, 610
526.165, 611
526.481, 612
529.875, 613
531.495, 614
531.962, 615
532.521, 616
533.584, 617
539.581, 615
539.711, 616
539.749, 617
539.823, 618
539.954, 619
540.047, 620
540.122, 621
540.364, 622
541.448, 623
541.486, 624
544.608, 625
546.448, 626
546.672, 627
547.139, 628
548.843, 629
549.476, 630
552.602, 631
552.788, 632
553.912, 633
554.266, 634
558.692, 635
559.19, 636
560.619, 637
560.749, 638
561.141, 639
561.216, 640
565.192, 641
565.304, 642
567.416, 643
568.941, 644
569.091, 645
570.167, 646
572.248, 647
572.824, 648
574.983, 649
575.221, 650
576.364, 651
576.551, 652
578.872, 653
579.059, 654
582.381, 655
582.418, 656
584.839, 657
585.044, 658
587.597, 659
588.399, 660
589.444, 661
590.429, 662
592.595, 663
592.913, 664
596.212, 665
596.547, 666
597.668, 667
597.929, 668
600.553, 669
600.659, 670
602.723, 671
603.006, 672
605.539, 673
605.733, 674
608.23, 675
608.761, 676
611.832, 677
613.826, 678
613.844, 679
613.897, 680
615.728, 681
615.746, 682
617.031, 683
618.585, 684
618.709, 685
618.762, 686
622.882, 687
624.558, 688
626.728, 689
627.576, 690
629.554, 691
629.943, 692
630.014, 693
630.331, 694
632.589, 695
633.49, 696
633.614, 697
633.667, 698
639.602, 699
639.672, 700
