Time, Plan
241.629, 314
241.717, 315
241.788, 316
249.601, 308
250.446, 309
250.939, 310
250.957, 311
250.975, 312
250.975, 313
251.045, 314
251.045, 315
251.045, 316
260.817, 306
260.817, 307
261.187, 308
273.405, 296
273.422, 297
273.44, 298
273.44, 299
273.44, 300
273.44, 301
273.475, 302
273.511, 303
273.511, 304
288.773, 290
288.79, 291
288.79, 292
288.807, 293
288.807, 294
289.089, 295
289.213, 296
289.283, 297
289.689, 298
289.707, 299
289.724, 300
289.76, 301
289.76, 302
289.777, 303
289.777, 304
289.777, 305
289.795, 306
289.795, 307
289.795, 308
289.795, 309
289.812, 310
289.812, 311
289.883, 312
289.883, 313
289.883, 314
289.989, 315
289.989, 316
290.007, 317
290.007, 318
290.007, 319
290.024, 320
290.042, 321
290.06, 322
290.06, 323
290.077, 324
290.077, 325
290.113, 326
290.113, 327
290.254, 328
291.524, 329
291.542, 330
291.542, 331
291.612, 332
291.612, 333
291.807, 334
291.807, 335
291.842, 336
291.86, 337
291.86, 338
291.895, 339
291.913, 340
292.264, 341
292.3, 342
292.3, 343
292.3, 344
292.599, 345
292.599, 346
292.599, 347
292.898, 348
292.898, 349
292.933, 350
293.039, 351
293.039, 352
293.127, 353
293.163, 354
293.163, 355
293.18, 356
293.198, 357
293.216, 358
293.216, 359
293.233, 360
293.251, 361
293.268, 362
293.268, 363
293.268, 364
293.321, 365
293.356, 366
293.356, 367
293.374, 368
293.374, 369
293.533, 370
293.568, 371
293.586, 372
293.603, 373
293.656, 374
293.674, 375
293.692, 376
293.709, 377
293.798, 378
293.798, 379
293.798, 380
293.798, 381
293.815, 382
293.815, 383
293.868, 384
293.868, 385
293.868, 386
293.904, 387
293.921, 388
293.939, 389
293.957, 390
294.01, 391
294.028, 392
294.028, 393
294.239, 394
294.257, 395
294.275, 396
294.327, 397
294.344, 398
294.344, 399
294.396, 400
294.413, 401
294.449, 402
294.449, 403
294.449, 404
294.537, 405
294.608, 406
294.678, 407
294.89, 408
294.907, 409
294.978, 410
294.978, 411
295.066, 412
295.084, 413
296.14, 414
296.14, 415
296.192, 416
296.192, 417
296.228, 418
296.245, 419
296.316, 420
296.316, 421
296.316, 422
296.457, 423
296.457, 424
296.879, 425
296.915, 426
296.915, 427
296.915, 428
296.915, 429
297.265, 430
297.616, 431
297.616, 432
297.687, 433
297.757, 434
297.757, 435
297.792, 436
297.81, 437
297.845, 438
297.863, 439
297.863, 440
297.881, 441
297.916, 442
297.951, 443
298.004, 444
298.004, 445
299.448, 446
299.448, 447
299.712, 448
299.73, 449
299.748, 450
299.765, 451
299.782, 452
299.782, 453
299.887, 454
299.921, 455
303.92, 453
303.972, 454
303.99, 455
306.545, 456
306.545, 457
306.58, 458
306.598, 459
306.615, 460
306.704, 461
310.713, 459
310.73, 460
310.854, 461
310.871, 462
314.879, 460
315.036, 461
315.036, 462
320.039, 458
320.039, 459
320.039, 460
321.522, 461
327.773, 455
329.235, 456
329.235, 457
329.235, 458
329.235, 459
329.27, 460
329.341, 461
329.341, 462
337.144, 454
337.197, 455
346.962, 445
348.826, 446
348.826, 447
349.072, 448
349.072, 449
349.09, 450
349.09, 451
349.125, 452
361.331, 440
361.331, 441
361.384, 442
361.384, 443
361.436, 444
361.436, 445
361.453, 446
361.471, 447
368.173, 448
368.191, 449
368.244, 450
368.279, 451
368.297, 452
368.315, 453
383.587, 439
383.587, 440
383.605, 441
383.605, 442
383.622, 443
383.64, 444
383.64, 445
383.64, 446
383.64, 447
383.64, 448
383.658, 449
383.675, 450
383.693, 451
383.693, 452
383.693, 453
383.728, 454
383.815, 455
384.345, 456
384.398, 457
384.556, 458
384.556, 459
384.715, 460
384.733, 461
384.733, 462
384.733, 463
388.727, 461
388.745, 462
388.745, 463
393.738, 459
393.933, 460
393.933, 461
393.933, 462
394.003, 463
394.021, 464
394.039, 465
394.039, 466
394.109, 467
394.303, 468
394.444, 469
394.444, 470
394.586, 471
394.674, 472
394.674, 473
394.727, 474
394.744, 475
394.78, 476
394.797, 477
398.797, 475
398.867, 476
398.885, 477
398.92, 478
398.973, 479
398.991, 480
398.991, 481
399.027, 482
399.027, 483
399.15, 484
399.221, 485
399.239, 486
399.239, 487
399.256, 488
399.275, 489
399.399, 490
403.397, 488
403.591, 489
403.591, 490
408.597, 486
408.614, 487
408.614, 488
408.65, 489
408.685, 490
414.943, 484
414.979, 485
415.067, 486
415.085, 487
415.102, 488
415.102, 489
415.119, 490
422.926, 482
422.926, 483
432.706, 473
432.847, 474
432.847, 475
432.865, 476
432.883, 477
432.953, 478
433.039, 479
433.075, 480
433.092, 481
433.092, 482
433.092, 483
433.092, 484
433.11, 485
433.11, 486
433.128, 487
433.145, 488
433.145, 489
433.181, 490
433.181, 491
433.216, 492
433.234, 493
433.251, 494
433.269, 495
433.269, 496
433.269, 497
433.304, 498
433.304, 499
433.428, 500
433.428, 501
433.481, 502
433.481, 503
433.516, 504
433.552, 505
433.552, 506
433.658, 507
433.746, 508
433.746, 509
433.764, 510
433.764, 511
433.781, 512
433.781, 513
433.781, 514
433.781, 515
433.799, 516
433.817, 517
433.817, 518
433.852, 519
433.852, 520
433.905, 521
433.923, 522
433.94, 523
433.94, 524
433.94, 525
433.94, 526
433.94, 527
433.958, 528
433.958, 529
434.064, 530
434.064, 531
434.064, 532
434.064, 533
434.117, 534
434.117, 535
434.117, 536
434.117, 537
434.364, 538
434.382, 539
434.416, 540
434.416, 541
434.434, 542
434.452, 543
434.452, 544
434.452, 545
438.465, 543
438.518, 544
438.536, 545
443.535, 541
443.624, 542
443.659, 543
443.677, 544
443.677, 545
449.927, 539
449.927, 540
449.945, 541
449.963, 542
449.963, 543
449.963, 544
449.963, 545
457.774, 537
457.792, 538
457.827, 539
457.845, 540
457.862, 541
457.88, 542
457.898, 543
457.916, 544
457.916, 545
457.916, 546
458.162, 547
458.215, 548
458.268, 549
458.285, 550
458.285, 551
458.321, 552
458.48, 553
458.497, 554
458.515, 555
458.515, 556
458.55, 557
458.55, 558
458.585, 559
458.603, 560
458.674, 561
458.78, 562
458.815, 563
458.815, 564
458.815, 565
458.885, 566
458.885, 567
458.921, 568
458.938, 569
458.938, 570
458.938, 571
458.956, 572
458.956, 573
458.991, 574
458.991, 575
459.307, 576
459.307, 577
459.394, 578
459.394, 579
459.394, 580
459.394, 581
459.465, 582
461.225, 583
461.296, 584
461.313, 585
461.384, 586
461.419, 587
461.419, 588
461.579, 589
461.579, 590
461.579, 591
461.614, 592
461.684, 593
461.684, 594
461.701, 595
461.807, 596
461.807, 597
461.825, 598
461.825, 599
461.843, 600
461.843, 601
461.913, 602
461.931, 603
461.931, 604
461.931, 605
461.931, 606
461.966, 607
461.966, 608
462.266, 609
462.372, 610
462.372, 611
462.39, 612
462.425, 613
462.425, 614
462.46, 615
462.531, 616
463.309, 617
463.362, 618
463.362, 619
463.379, 620
463.539, 621
463.591, 622
463.608, 623
463.679, 624
463.679, 625
463.714, 626
463.767, 627
463.855, 628
463.908, 629
463.943, 630
463.943, 631
463.979, 632
464.138, 633
468.137, 631
468.155, 632
468.296, 633
473.296, 629
473.33, 630
473.33, 631
473.348, 632
473.348, 633
473.366, 634
473.366, 635
473.366, 636
473.366, 637
473.384, 638
477.381, 636
477.381, 637
477.61, 638
477.893, 639
477.999, 640
477.999, 641
477.999, 642
478.016, 643
478.052, 644
478.052, 645
478.122, 646
478.281, 647
478.704, 648
478.704, 649
482.703, 647
482.968, 648
482.986, 649
487.978, 645
487.978, 646
488.331, 647
488.348, 648
488.366, 649
494.62, 643
494.62, 644
494.637, 645
494.637, 646
494.637, 647
502.453, 639
502.718, 640
502.718, 641
502.718, 642
502.736, 643
502.753, 644
502.753, 645
502.771, 646
502.948, 647
503.124, 648
503.124, 649
512.896, 639
512.984, 640
513.089, 641
513.107, 642
513.107, 643
513.125, 644
513.125, 645
513.248, 646
513.458, 647
513.917, 648
513.917, 649
513.934, 650
513.934, 651
513.952, 652
513.987, 653
514.023, 654
514.111, 655
514.111, 656
514.164, 657
514.234, 658
514.259, 659
514.399, 660
514.399, 661
514.399, 662
514.399, 663
514.434, 664
514.452, 665
514.469, 666
514.469, 667
514.487, 668
514.487, 669
514.522, 670
514.54, 671
514.54, 672
514.681, 673
514.734, 674
514.804, 675
514.839, 676
514.909, 677
515.263, 678
515.263, 679
515.316, 680
515.316, 681
515.351, 682
515.351, 683
515.351, 684
519.354, 682
519.354, 683
519.495, 684
524.494, 680
524.511, 681
524.511, 682
524.511, 683
524.529, 684
530.772, 678
530.807, 679
530.807, 680
530.825, 681
530.86, 682
530.86, 683
530.86, 684
538.678, 676
538.819, 677
539.013, 678
539.031, 679
539.277, 680
539.295, 681
539.611, 682
539.629, 683
539.664, 684
