Time, Catch
22.499, 1
24.354, 2
25.907, 3
26.631, 4
28.272, 5
28.626, 6
29.527, 7
30.057, 8
32.159, 9
32.478, 10
34.067, 11
34.385, 12
36.346, 13
36.416, 14
38.182, 15
38.182, 16
40.618, 17
40.636, 18
41.765, 19
42.276, 20
44.129, 21
44.306, 22
45.647, 23
46.371, 24
48.152, 25
48.276, 26
49.387, 27
49.793, 28
51.964, 29
51.964, 30
53.332, 31
53.561, 32
55.519, 33
56.137, 34
57.214, 35
57.515, 36
59.493, 37
59.617, 38
60.993, 39
61.258, 40
63.253, 41
63.641, 42
64.789, 43
65.249, 44
66.891, 45
67.297, 46
68.833, 47
68.904, 48
70.971, 49
71.218, 50
72.648, 51
72.701, 52
74.609, 53
75.015, 54
76.655, 55
76.867, 56
78.845, 57
79.234, 58
80.523, 59
80.77, 60
82.571, 61
82.695, 62
83.949, 63
84.602, 64
86.49, 65
86.49, 66
87.708, 67
88.008, 68
90.428, 69
90.552, 70
91.929, 71
92.071, 72
94.029, 73
94.241, 74
95.831, 75
96.061, 76
97.718, 77
98.248, 78
99.731, 79
100.066, 80
101.868, 81
102.221, 82
103.564, 83
103.741, 84
105.859, 85
106.071, 86
107.356, 87
107.462, 88
109.72, 89
109.843, 90
111.415, 91
111.785, 92
113.298, 93
113.687, 94
115.045, 95
115.204, 96
116.792, 97
117.444, 98
119.05, 99
119.509, 100
120.442, 101
122.154, 102
123.034, 103
123.158, 104
124.624, 105
125.134, 106
126.989, 107
127.271, 108
128.365, 109
129.458, 110
130.941, 111
131.206, 112
132.072, 113
132.973, 114
134.703, 115
135.126, 116
136.717, 117
136.735, 118
138.57, 119
138.959, 120
140.09, 121
140.567, 122
142.526, 123
142.615, 124
144.028, 125
144.099, 126
146.235, 127
146.253, 128
147.524, 129
147.789, 130
149.926, 131
150.314, 132
151.303, 133
151.691, 134
153.684, 135
154.108, 136
155.149, 137
155.202, 138
157.856, 139
158.086, 140
159.336, 141
159.442, 142
161.366, 143
162.106, 144
162.884, 145
163.22, 146
165.134, 147
166.105, 148
