Time, Plan
0, 1
0, 2
0, 3
0.124, 4
0.124, 5
0.124, 6
0.124, 7
0.124, 8
0.124, 9
0.124, 10
0.124, 11
0.124, 12
0.124, 13
0.188, 14
0.188, 15
0.188, 16
0.188, 17
0.188, 18
0.223, 19
1.177, 20
1.177, 21
1.194, 22
1.194, 23
1.23, 24
1.247, 25
1.247, 26
1.265, 27
1.3, 28
1.3, 29
3.295, 27
3.312, 28
3.33, 29
3.383, 30
3.383, 31
3.383, 32
3.383, 33
3.383, 34
3.401, 35
3.401, 36
3.401, 37
3.401, 38
3.401, 39
3.401, 40
3.401, 41
3.401, 42
3.419, 43
3.419, 44
3.419, 45
3.419, 46
3.419, 47
3.419, 48
3.419, 49
3.436, 50
3.984, 51
5.992, 49
5.992, 50
6.645, 51
8.903, 47
8.903, 48
8.956, 49
8.991, 50
9.009, 51
9.026, 52
9.044, 53
9.079, 54
9.079, 55
9.079, 56
9.079, 57
9.097, 58
9.097, 59
9.132, 60
11.128, 58
11.146, 59
11.146, 60
11.146, 61
11.146, 62
11.146, 63
11.146, 64
11.216, 65
11.216, 66
11.216, 67
11.216, 68
11.358, 69
12.063, 70
12.063, 71
12.063, 72
12.081, 73
14.092, 71
14.092, 72
14.092, 73
14.287, 74
14.287, 75
14.287, 76
14.322, 77
14.34, 78
14.375, 79
14.463, 80
14.481, 81
14.481, 82
14.533, 83
14.533, 84
14.673, 85
14.673, 86
14.691, 87
14.709, 88
15.023, 89
15.023, 90
15.023, 91
15.023, 92
15.041, 93
15.041, 94
15.058, 95
15.076, 96
15.094, 97
15.111, 98
15.147, 99
15.147, 100
15.2, 101
15.217, 102
15.217, 103
15.217, 104
15.217, 105
15.217, 106
15.235, 107
15.235, 108
15.235, 109
15.235, 110
15.253, 111
15.27, 112
15.27, 113
15.288, 114
15.288, 115
15.341, 116
15.341, 117
15.341, 118
17.352, 116
17.352, 117
17.352, 118
19.591, 114
19.609, 115
19.609, 116
19.609, 117
19.609, 118
22.167, 112
22.167, 113
22.343, 114
22.361, 115
22.361, 116
22.361, 117
22.379, 118
25.326, 110
25.361, 111
25.467, 112
25.503, 113
25.503, 114
25.503, 115
25.503, 116
25.503, 117
25.52, 118
28.957, 108
28.957, 109
28.975, 110
28.993, 111
29.045, 112
29.045, 113
29.063, 114
29.063, 115
29.08, 116
29.08, 117
29.08, 118
29.186, 119
29.186, 120
31.197, 118
31.233, 119
31.233, 120
31.25, 121
31.25, 122
31.268, 123
31.602, 124
31.62, 125
31.62, 126
31.62, 127
31.62, 128
31.638, 129
31.638, 130
31.638, 131
31.655, 132
33.662, 130
33.662, 131
33.662, 132
34.997, 133
34.997, 134
34.997, 135
35.032, 136
35.032, 137
35.067, 138
35.067, 139
35.12, 140
35.12, 141
35.12, 142
35.138, 143
35.138, 144
35.138, 145
35.138, 146
35.138, 147
35.156, 148
35.156, 149
35.156, 150
35.156, 151
35.156, 152
35.509, 153
35.509, 154
35.527, 155
35.544, 156
35.544, 157
35.544, 158
35.544, 159
35.58, 160
35.58, 161
37.592, 159
37.592, 160
37.61, 161
37.61, 162
37.61, 163
37.61, 164
37.61, 165
37.61, 166
37.628, 167
37.645, 168
37.645, 169
37.645, 170
39.642, 168
39.642, 169
39.659, 170
41.9, 166
41.917, 167
41.917, 168
41.97, 169
41.97, 170
44.529, 164
44.529, 165
44.547, 166
44.564, 167
44.582, 168
44.6, 169
44.6, 170
44.6, 171
46.596, 169
46.613, 170
46.613, 171
46.631, 172
46.631, 173
46.649, 174
46.649, 175
46.649, 176
46.843, 177
46.931, 178
46.931, 179
46.931, 180
48.943, 178
48.943, 179
48.943, 180
51.185, 176
51.185, 177
51.203, 178
51.203, 179
51.221, 180
53.78, 174
53.78, 175
53.816, 176
53.816, 177
53.957, 178
53.975, 179
53.992, 180
56.957, 172
56.957, 173
56.957, 174
56.957, 175
56.957, 176
56.957, 177
60.415, 167
60.415, 168
60.415, 169
60.433, 170
64.475, 158
64.581, 159
64.581, 160
64.581, 161
64.599, 162
64.599, 163
64.634, 164
64.634, 165
64.634, 166
64.634, 167
64.634, 168
64.634, 169
69.455, 155
69.473, 156
69.473, 157
69.614, 158
70.161, 159
70.161, 160
70.161, 161
70.161, 162
70.179, 163
70.179, 164
70.179, 165
70.179, 166
70.179, 167
70.179, 168
70.179, 169
70.196, 170
70.196, 171
70.214, 172
70.302, 173
70.338, 174
70.355, 175
70.355, 176
70.355, 177
70.496, 178
70.496, 179
70.584, 180
70.584, 181
72.58, 179
72.597, 180
72.597, 181
73.709, 182
73.709, 183
73.709, 184
73.726, 185
73.726, 186
73.726, 187
73.761, 188
73.761, 189
73.761, 190
73.761, 191
73.761, 192
73.761, 193
73.761, 194
73.761, 195
73.779, 196
73.779, 197
73.779, 198
75.774, 196
75.862, 197
75.88, 198
78.122, 194
78.122, 195
78.122, 196
78.175, 197
78.192, 198
78.228, 199
78.245, 200
78.245, 201
78.245, 202
78.404, 203
78.422, 204
78.422, 205
78.422, 206
78.44, 207
78.44, 208
78.44, 209
78.44, 210
78.668, 211
78.668, 212
78.668, 213
78.685, 214
78.685, 215
78.685, 216
78.703, 217
78.703, 218
78.721, 219
78.721, 220
78.79, 221
78.843, 222
78.843, 223
78.896, 224
78.896, 225
78.896, 226
78.896, 227
78.896, 228
80.892, 226
80.892, 227
80.892, 228
80.909, 229
82.906, 227
82.906, 228
82.959, 229
84.797, 230
84.815, 231
84.815, 232
84.833, 233
84.833, 234
84.833, 235
84.85, 236
84.85, 237
84.868, 238
84.886, 239
84.886, 240
84.886, 241
84.886, 242
86.897, 240
86.897, 241
86.985, 242
89.246, 238
89.246, 239
89.246, 240
89.246, 241
89.264, 242
91.824, 236
91.842, 237
91.842, 238
91.842, 239
91.859, 240
91.877, 241
91.93, 242
94.892, 234
94.892, 235
94.892, 236
94.91, 237
94.91, 238
94.91, 239
94.927, 240
94.927, 241
94.98, 242
98.42, 232
98.42, 233
98.42, 234
98.42, 235
98.579, 236
98.579, 237
98.579, 238
98.615, 239
98.615, 240
98.615, 241
98.615, 242
98.685, 243
98.685, 244
98.685, 245
98.685, 246
98.685, 247
98.703, 248
98.703, 249
100.062, 250
100.08, 251
100.08, 252
100.08, 253
100.08, 254
102.076, 252
102.076, 253
102.129, 254
104.39, 250
104.407, 251
104.407, 252
104.407, 253
104.425, 254
104.549, 255
104.549, 256
104.549, 257
104.566, 258
104.672, 259
104.725, 260
104.725, 261
104.725, 262
104.743, 263
104.76, 264
104.76, 265
106.756, 263
106.774, 264
106.774, 265
106.827, 266
106.844, 267
106.844, 268
106.844, 269
106.844, 270
106.844, 271
106.862, 272
106.862, 273
107.41, 274
107.41, 275
107.41, 276
107.427, 277
107.427, 278
107.498, 279
107.498, 280
107.498, 281
107.498, 282
107.516, 283
109.508, 281
109.508, 282
109.526, 283
111.767, 279
111.784, 280
111.784, 281
111.784, 282
111.82, 283
111.961, 284
111.979, 285
112.031, 286
112.031, 287
