Time, Catch
22.603, 1
24.422, 2
26.38, 3
26.663, 4
27.88, 5
28.197, 6
30.651, 7
31.341, 8
32.135, 9
32.576, 10
33.847, 11
35.294, 12
36.653, 13
36.883, 14
37.871, 15
39.266, 16
40.061, 17
40.326, 18
41.844, 19
42.921, 20
43.929, 21
44.159, 22
45.536, 23
47.054, 24
47.796, 25
48.574, 26
49.687, 27
50.995, 28
51.879, 29
52.408, 30
54.102, 31
54.808, 32
56.273, 33
56.309, 34
58.197, 35
58.956, 36
59.945, 37
60.545, 38
61.691, 39
62.661, 40
64.039, 41
64.373, 42
66.209, 43
66.333, 44
67.904, 45
68.364, 46
70.024, 47
70.289, 48
71.897, 49
72.02, 50
73.663, 51
73.822, 52
75.606, 53
75.888, 54
77.529, 55
77.811, 56
79.665, 57
79.718, 58
81.696, 59
81.979, 60
83.462, 61
83.939, 62
86.022, 63
86.269, 64
86.852, 65
88.105, 66
89.182, 67
89.642, 68
90.595, 69
91.742, 70
93.117, 71
94.035, 72
95.359, 73
95.888, 74
96.824, 75
98.219, 76
99.665, 77
99.947, 78
100.053, 79
102.61, 80
103.351, 81
103.669, 82
104.429, 83
105.682, 84
107.537, 85
108.226, 86
108.702, 87
109.829, 88
111.49, 89
112.301, 90
112.796, 91
113.609, 92
115.427, 93
115.833, 94
116.752, 95
117.564, 96
119.541, 97
119.576, 98
120.565, 99
121.571, 100
122.914, 101
123.832, 102
124.592, 103
125.246, 104
127.098, 105
127.979, 106
128.775, 107
129.217, 108
131.548, 109
131.725, 110
132.853, 111
133.366, 112
135.555, 113
135.643, 114
136.545, 115
138.01, 116
139.794, 117
139.828, 118
140.341, 119
142.036, 120
143.077, 121
143.851, 122
144.258, 123
145.704, 124
147.505, 125
148.265, 126
148.741, 127
149.57, 128
151.847, 129
151.935, 130
153.118, 131
153.241, 132
155.393, 133
156.205, 134
156.471, 135
157.317, 136
159.648, 137
159.682, 138
160.725, 139
161.428, 140
163.933, 141
163.968, 142
164.799, 143
165.095, 144
167.26, 145
168.333, 146
168.967, 147
169.003, 148
170.713, 149
171.825, 150
172.743, 151
173.149, 152
175.198, 153
175.656, 154
177.139, 155
177.245, 156
178.601, 157
180.12, 158
180.721, 159
180.895, 160
182.307, 161
183.012, 162
184.581, 163
185.126, 164
185.672, 165
187.189, 166
189.037, 167
189.196, 168
189.514, 169
191.454, 170
192.443, 171
192.602, 172
193.431, 173
195.019, 174
196.397, 175
196.484, 176
197.896, 177
199.111, 178
200.418, 179
200.435, 180
201.901, 181
203.42, 182
204.107, 183
205.115, 184
205.449, 185
206.809, 186
208.586, 187
208.745, 188
209.91, 189
210.916, 190
211.941, 191
212.312, 192
213.477, 193
214.977, 194
216.369, 195
216.844, 196
217.46, 197
218.485, 198
219.949, 199
220.196, 200
221.465, 201
221.571, 202
223.652, 203
224.358, 204
225.504, 205
225.874, 206
227.249, 207
228.501, 208
229.42, 209
229.682, 210
231.165, 211
232.207, 212
233.283, 213
233.866, 214
234.908, 215
236.161, 216
236.939, 217
237.521, 218
238.985, 219
239.851, 220
240.309, 221
241.493, 222
242.709, 223
243.691, 224
244.503, 225
245.859, 226
246.863, 227
247.78, 228
248.451, 229
249.843, 230
250.81, 231
252.01, 232
252.558, 233
256.926, 234
262.161, 235
