Time, Catch
398.751, 308
400.262, 309
400.541, 310
402.402, 311
403.912, 312
404.75, 313
405.604, 314
407.468, 315
408.474, 316
409.349, 317
411.415, 318
412.009, 319
413.127, 320
414.689, 321
415.099, 322
416.812, 323
418.487, 324
418.748, 325
420.647, 326
421.932, 327
422.547, 328
424.578, 329
425.881, 330
426.068, 331
428.321, 332
429.439, 333
430.684, 334
431.561, 335
433.474, 336
433.66, 337
435.334, 338
436.564, 339
437.737, 340
438.745, 341
440.441, 342
441.579, 343
442.632, 344
444.056, 345
445.203, 346
446.201, 347
447.771, 348
448.663, 349
449.8, 350
450.93, 351
452.084, 352
453.836, 353
454.766, 354
455.862, 355
458.358, 356
458.376, 357
459.529, 358
461.499, 359
462.087, 360
462.893, 361
465.223, 362
465.858, 363
466.6, 364
468.737, 365
468.774, 366
470.189, 367
472.762, 368
473.052, 369
474.439, 370
476.375, 371
476.886, 372
478.477, 373
480.063, 374
480.343, 375
481.833, 376
483.285, 377
483.547, 378
485.553, 379
487.456, 380
488.182, 381
490.027, 382
491.028, 383
491.866, 384
492.933, 385
494.796, 386
495.225, 387
496.624, 388
498.663, 389
499.177, 390
500.217, 391
502.081, 392
502.734, 393
503.673, 394
505.746, 395
506.48, 396
507.489, 397
509.276, 398
510.504, 399
511.119, 400
513.546, 401
514.199, 402
514.536, 403
517.074, 404
518.15, 405
518.495, 406
521.091, 407
521.458, 408
522.021, 409
524.785, 410
525.261, 411
526.054, 412
528.587, 413
529.082, 414
529.949, 415
531.906, 416
532.967, 417
533.994, 418
536.267, 419
537.024, 420
537.547, 421
539.73, 422
540.29, 423
541.561, 424
543.645, 425
544.482, 426
545.239, 427
547.597, 428
547.931, 429
549.046, 430
551.04, 431
551.354, 432
552.328, 433
554.8, 434
555.466, 435
556.419, 436
558.471, 437
559.359, 438
560.209, 439
562.482, 440
562.591, 441
563.58, 442
566.241, 443
566.648, 444
567.823, 445
569.61, 446
570.886, 447
571.47, 448
573.356, 449
574.289, 450
575.092, 451
577.455, 452
577.971, 453
579.466, 454
581.404, 455
581.423, 456
583.234, 457
584.671, 458
585.338, 459
587.653, 460
588.268, 461
589.593, 462
591.073, 463
592.08, 464
593.354, 465
595.353, 466
595.857, 467
596.786, 468
598.61, 469
599.712, 470
600.782, 471
602.723, 472
603.588, 473
603.887, 474
606.225, 475
607.261, 476
608.054, 477
610.401, 478
610.472, 479
611.691, 480
613.685, 481
614.303, 482
615.463, 483
617.578, 484
617.808, 485
618.621, 486
621.752, 487
621.998, 488
622.636, 489
625.141, 490
625.247, 491
625.881, 492
628.494, 493
628.689, 494
630.067, 495
632.871, 496
633.013, 497
634.021, 498
635.919, 499
636.148, 500
637.433, 501
