Time, Plan
174.058, 235
174.359, 236
180.357, 234
180.445, 235
181.222, 236
181.381, 237
184.79, 238
186.289, 239
186.924, 240
187.03, 241
187.066, 242
187.26, 243
187.419, 244
188.497, 245
189.379, 246
189.591, 247
189.927, 248
189.997, 249
190.616, 250
191.074, 251
191.516, 252
191.975, 253
192.169, 254
193.227, 255
193.403, 256
193.879, 257
194.126, 258
194.285, 259
195.044, 260
195.432, 261
195.856, 262
196.103, 263
197.376, 264
198.206, 265
198.259, 266
198.524, 267
198.789, 268
199, 269
199.547, 270
199.618, 271
200.254, 272
201.596, 273
202.055, 274
202.249, 275
202.708, 276
203.449, 277
205.409, 278
205.797, 279
206.732, 280
207.207, 281
208.724, 282
208.76, 283
209.36, 284
209.714, 285
209.873, 286
209.908, 287
209.926, 288
210.067, 289
211.018, 290
211.813, 291
211.848, 292
213.085, 293
213.279, 294
213.579, 295
213.667, 296
214.073, 297
214.867, 298
215.536, 299
215.588, 300
215.712, 301
217.442, 302
217.584, 303
217.689, 304
217.777, 305
217.848, 306
218.078, 307
218.306, 308
219.595, 309
219.913, 310
219.93, 311
220.001, 312
220.142, 313
220.213, 314
221.096, 315
222.492, 316
222.756, 317
223.357, 318
223.922, 319
224.116, 320
224.169, 321
224.503, 322
224.892, 323
225.987, 324
226.111, 325
226.252, 326
226.358, 327
226.411, 328
226.482, 329
226.622, 330
226.71, 331
227.487, 332
228.388, 333
228.687, 334
229.27, 335
229.464, 336
229.747, 337
229.977, 338
230.03, 339
230.083, 340
231.37, 341
231.863, 342
232.022, 343
232.11, 344
233.682, 345
233.788, 346
233.877, 347
235.166, 348
235.658, 349
239.19, 350
239.384, 351
240.16, 352
240.653, 353
240.724, 354
240.795, 355
240.901, 356
241.396, 357
242.259, 358
245.102, 359
245.243, 360
251.248, 358
251.284, 359
251.354, 360
251.46, 361
252.696, 362
252.749, 363
253.933, 364
253.95, 365
254.498, 366
255.398, 367
256.154, 368
256.278, 369
260.727, 370
262, 371
264.857, 372
265.529, 373
265.793, 374
266.252, 375
266.305, 376
266.517, 377
266.588, 378
266.694, 379
267.205, 380
268.194, 381
268.724, 382
268.777, 383
270.031, 384
270.189, 385
270.207, 386
271.179, 387
271.85, 388
271.938, 389
277.938, 387
278.167, 388
278.291, 389
278.308, 390
278.326, 391
278.802, 392
280.268, 393
281.098, 394
281.54, 395
282.087, 396
282.228, 397
282.899, 398
283.641, 399
286.04, 400
286.217, 401
287.03, 402
287.03, 403
287.065, 404
287.171, 405
287.7, 406
288.072, 407
288.177, 408
289.202, 409
289.254, 410
289.518, 411
292.308, 412
292.378, 413
292.378, 414
293.049, 415
293.049, 416
295.008, 417
295.361, 418
296.645, 419
299.101, 420
305.097, 418
305.15, 419
305.238, 420
310.373, 421
310.568, 422
311.996, 423
314.148, 424
317.22, 425
317.679, 426
318.12, 427
318.191, 428
318.35, 429
319.001, 430
319.019, 431
319.036, 432
319.531, 433
319.62, 434
319.813, 435
320.22, 436
320.573, 437
320.644, 438
320.714, 439
320.767, 440
325.078, 441
325.272, 442
326.382, 443
326.7, 444
328.973, 445
329.433, 446
332.639, 447
335.725, 448
336.556, 449
336.997, 450
338.922, 451
340.087, 452
341.143, 453
342.203, 454
342.521, 455
342.751, 456
344.424, 457
344.67, 458
348.547, 459
350.72, 460
351.038, 461
351.48, 462
352.589, 463
358.584, 461
359.15, 462
359.238, 463
360.19, 464
360.773, 465
364.216, 466
364.464, 467
365.135, 468
365.383, 469
371.369, 467
371.793, 468
371.811, 469
377.019, 470
378.024, 471
378.501, 472
380.108, 473
380.9, 474
381.749, 475
381.766, 476
382.772, 477
382.895, 478
382.913, 479
383.266, 480
383.373, 481
383.39, 482
384.131, 483
385.456, 484
386.356, 485
386.816, 486
386.816, 487
386.886, 488
388.553, 489
389.802, 490
389.858, 491
390.194, 492
391.31, 493
391.347, 494
393.505, 495
394.843, 496
395.31, 497
395.55, 498
398.658, 499
399.497, 500
399.534, 501
399.628, 502
400.805, 503
401.384, 504
404.882, 505
405.419, 506
407.291, 507
407.681, 508
408.015, 509
408.87, 510
412.096, 511
412.71, 512
413.996, 513
414.537, 514
415.808, 515
417.236, 516
420.369, 517
420.406, 518
421.62, 519
422.548, 520
423.731, 521
424.939, 522
427.022, 523
427.059, 524
429.726, 525
430.358, 526
431.01, 527
431.066, 528
435.55, 529
436.091, 530
437.59, 531
437.756, 532
439.887, 533
439.943, 534
441.996, 535
442.201, 536
446.143, 537
446.292, 538
446.478, 539
446.72, 540
450.45, 541
450.655, 542
453.746, 543
454.977, 544
455.033, 545
455.22, 546
458.608, 547
458.627, 548
464.573, 549
465.352, 550
465.464, 551
465.502, 552
466.192, 553
466.379, 554
469.035, 555
473.756, 556
474.017, 557
474.277, 558
474.965, 559
475.169, 560
475.316, 561
478.745, 562
479.245, 563
479.338, 564
482.275, 565
482.572, 566
484.066, 567
484.364, 568
491.379, 566
491.454, 567
493.167, 568
497.207, 569
497.581, 570
498.827, 571
498.844, 572
499.529, 573
499.956, 574
500.141, 575
500.607, 576
506.607, 574
506.681, 575
506.737, 576
514.222, 572
514.853, 573
517.124, 574
517.124, 575
517.531, 576
524.891, 577
530.885, 575
530.941, 576
531.848, 577
532.554, 578
533, 579
534.174, 580
534.211, 581
534.23, 582
534.397, 583
540.151, 584
540.206, 585
541.098, 586
541.602, 587
541.933, 588
541.952, 589
542.081, 590
542.619, 591
542.917, 592
546.909, 593
547.55, 594
549.69, 595
550.247, 596
550.508, 597
551.254, 598
551.273, 599
552.019, 600
552.594, 601
553.77, 602
554.178, 603
554.679, 604
554.715, 605
554.993, 606
555.162, 607
555.199, 608
555.441, 609
555.868, 610
556.222, 611
556.277, 612
556.277, 613
556.371, 614
556.705, 615
557.244, 616
557.635, 617
557.933, 618
557.971, 619
558.12, 620
558.436, 621
558.511, 622
558.586, 623
558.826, 624
559.38, 625
559.455, 626
559.623, 627
560.087, 628
560.199, 629
560.367, 630
563.714, 631
565.242, 632
566.566, 633
566.716, 634
566.92, 635
567.293, 636
572.332, 637
572.572, 638
574.313, 639
574.872, 640
575.506, 641
576.14, 642
578.33, 643
580.268, 644
582.818, 645
583.947, 646
584.164, 647
584.218, 648
586.474, 649
592.478, 647
594.452, 648
594.563, 649
596.451, 650
596.525, 651
596.561, 652
597.042, 653
597.879, 654
599.308, 655
599.512, 656
599.586, 657
600.87, 658
601.671, 659
602.577, 660
603.358, 661
603.987, 662
604.415, 663
604.822, 664
605.061, 665
605.691, 666
608.047, 667
608.719, 668
612.08, 669
613.531, 670
613.808, 671
614.088, 672
616.936, 673
619.204, 674
619.372, 675
621.25, 676
622.737, 677
622.83, 678
622.866, 679
623.347, 680
625.669, 681
625.818, 682
629.649, 683
630.394, 684
631.155, 685
631.193, 686
633.269, 687
633.382, 688
634.764, 689
636.459, 690
639.021, 691
639.392, 692
641.539, 693
641.577, 694
642.923, 695
643.016, 696
646.221, 697
646.239, 698
648.499, 699
648.534, 700
651.267, 701
652.812, 702
655.039, 703
655.114, 704
657.492, 705
657.697, 706
658.898, 707
659.121, 708
661.649, 709
662.263, 710
664.554, 711
664.573, 712
666.664, 713
666.776, 714
669.217, 715
669.329, 716
672.586, 717
673.107, 718
673.667, 719
675.173, 720
676.372, 721
676.445, 722
680.79, 723
680.902, 724
681.493, 725
682.239, 726
684.326, 727
684.772, 728
687.311, 729
687.906, 730
688.539, 731
688.576, 732
691.803, 733
692.138, 734
694.441, 735
694.512, 736
697.878, 737
698.461, 738
700.259, 739
700.488, 740
701.546, 741
701.564, 742
703.67, 743
703.881, 744
707.913, 745
708.761, 746
708.849, 747
709.343, 748
711.717, 749
711.823, 750
715.447, 751
715.516, 752
716.707, 753
716.725, 754
719.082, 755
719.135, 756
722.246, 757
722.475, 758
728.088, 759
728.263, 760
729.145, 761
730.646, 762
732.571, 763
735.091, 764
735.197, 765
735.285, 766
735.744, 767
736.893, 768
736.999, 769
737.299, 770
739.729, 771
739.835, 772
743.458, 773
743.669, 774
744.848, 775
745.448, 776
747.593, 777
747.717, 778
751.66, 779
751.749, 780
752.173, 781
753.16, 782
755.537, 783
755.59, 784
756.683, 785
758.414, 786
761.581, 787
764.545, 788
764.598, 789
765.499, 790
767.689, 791
767.917, 792
770.16, 793
770.284, 794
771.201, 795
771.73, 796
772.048, 797
773.162, 798
776.945, 799
777.299, 800
783.068, 801
783.333, 802
783.933, 803
783.95, 804
784.356, 805
784.655, 806
786.631, 807
788.483, 808
788.536, 809
788.872, 810
792.923, 811
793.276, 812
794.758, 813
794.899, 814
797.583, 815
798.129, 816
799.816, 817
799.834, 818
801.26, 819
801.896, 820
803.854, 821
803.942, 822
808.067, 823
808.085, 824
808.226, 825
808.544, 826
809.637, 827
809.955, 828
813.373, 829
814.36, 830
815.609, 831
815.715, 832
817.672, 833
823.674, 831
824.256, 832
824.345, 833
824.697, 834
826.232, 835
826.321, 836
827.943, 837
828.614, 838
829.056, 839
829.869, 840
830.01, 841
830.186, 842
832.439, 843
834.01, 844
835.792, 845
835.916, 846
836.674, 847
837.133, 848
840.093, 849
840.729, 850
841.029, 851
841.487, 852
844.185, 853
844.751, 854
848.923, 855
849.56, 856
849.983, 857
850.018, 858
850.071, 859
850.142, 860
854.506, 861
855.37, 862
856.553, 863
856.73, 864
858.103, 865
859.798, 866
863.371, 867
864.13, 868
865.49, 869
865.773, 870
866.002, 871
867.239, 872
869.507, 873
869.736, 874
870.425, 875
871.077, 876
874.409, 877
875.415, 878
876.895, 879
878.078, 880
879.558, 881
879.576, 882
882.008, 883
883.137, 884
887.601, 885
887.99, 886
889.12, 887
889.262, 888
890.303, 889
890.48, 890
892.967, 891
893.727, 892
893.815, 893
893.815, 894
896.279, 895
896.332, 896
900.713, 897
901.507, 898
901.577, 899
901.613, 900
903.834, 901
903.993, 902
907.303, 903
907.957, 904
909.398, 905
910.228, 906
912.592, 907
912.663, 908
914.866, 909
914.937, 910
917.012, 911
917.559, 912
917.701, 913
917.789, 914
921.201, 915
921.431, 916
924.565, 917
924.759, 918
925.306, 919
925.341, 920
931.802, 921
932.632, 922
932.702, 923
933.162, 924
933.25, 925
933.426, 926
936.489, 927
936.913, 928
939.432, 929
939.538, 930
941.614, 931
941.95, 932
944.133, 933
944.186, 934
947.304, 935
947.727, 936
949.33, 937
950.566, 938
952.06, 939
952.148, 940
954.348, 941
954.843, 942
955.648, 943
955.998, 944
959.416, 945
959.697, 946
962.513, 947
963.149, 948
963.378, 949
963.767, 950
966.074, 951
966.516, 952
969.757, 953
971.259, 954
971.312, 955
971.382, 956
974.603, 957
974.69, 958
976.856, 959
976.891, 960
979.167, 961
979.202, 962
984.475, 963
984.493, 964
985.164, 965
985.871, 966
986.436, 967
987.302, 968
988.336, 969
988.565, 970
992.894, 971
993.34, 972
995.919, 973
996.552, 974
996.869, 975
997.238, 976
1000.12, 977
1000.62, 978
1001.76, 979
1003.07, 980
1003.09, 981
1003.44, 982
1006.63, 983
1006.67, 984
1012.22, 985
1012.86, 986
1012.91, 987
1012.93, 988
1015.21, 989
1015.55, 990
1018.9, 991
1020.74, 992
1020.86, 993
1020.91, 994
1022.13, 995
1023.02, 996
1025.77, 997
1026.59, 998
1026.65, 999
1027.21, 1000
1029.13, 1001
1029.88, 1002
1033.23, 1003
1033.71, 1004
1039.7, 1002
1040.78, 1003
1041.1, 1004
1048.6, 1000
1055.2, 1001
1055.33, 1002
1055.74, 1003
1055.89, 1004
1065.26, 998
1065.39, 999
1071.45, 1000
1076.84, 1001
1078.01, 1002
1081.74, 1003
1082.87, 1004
1083.41, 1005
1083.6, 1006
1083.73, 1007
1085.49, 1008
1085.92, 1009
1086.52, 1010
1087.19, 1011
1087.28, 1012
1093.28, 1010
1093.58, 1011
1094.67, 1012
1096.09, 1013
1097.79, 1014
1099.19, 1015
1100.68, 1016
1101.83, 1017
1102.33, 1018
1102.37, 1019
1102.41, 1020
1103, 1021
1103.36, 1022
1104.1, 1023
1104.42, 1024
1104.49, 1025
1106.22, 1026
1106.53, 1027
1106.59, 1028
1107.37, 1029
1107.5, 1030
1107.76, 1031
1108.01, 1032
1108.5, 1033
1108.63, 1034
1110.06, 1035
1110.91, 1036
1110.98, 1037
1111.02, 1038
1111.46, 1039
1112.92, 1040
1113.33, 1041
1113.98, 1042
1115.05, 1043
1115.57, 1044
1115.72, 1045
1115.89, 1046
1117.69, 1047
1118.06, 1048
1118.14, 1049
1118.3, 1050
1118.32, 1051
1119.23, 1052
1119.95, 1053
1122.87, 1054
1123.07, 1055
1123.11, 1056
1129.11, 1054
1129.91, 1055
1130.71, 1056
1131.34, 1057
1131.68, 1058
1134.3, 1059
1134.69, 1060
1134.71, 1061
1134.72, 1062
1134.87, 1063
1134.97, 1064
1135.06, 1065
1136.02, 1066
1136.73, 1067
1137.56, 1068
1137.73, 1069
1137.79, 1070
1138.05, 1071
1138.2, 1072
1138.23, 1073
1138.4, 1074
1138.53, 1075
1139.66, 1076
1140.04, 1077
1141.43, 1078
1141.86, 1079
1141.97, 1080
1142.16, 1081
1142.99, 1082
1143.34, 1083
1143.55, 1084
1143.62, 1085
1143.84, 1086
1144.25, 1087
1146.53, 1088
1147.26, 1089
1148.42, 1090
1148.61, 1091
1149.5, 1092
1149.52, 1093
1149.61, 1094
1149.98, 1095
1152.24, 1096
1153.06, 1097
1153.83, 1098
1154.83, 1099
1155.43, 1100
1156.62, 1101
1156.69, 1102
1156.84, 1103
1156.9, 1104
1161.12, 1105
1161.2, 1106
1162.31, 1107
1163.86, 1108
1164.11, 1109
1164.4, 1110
1168.66, 1111
1169.31, 1112
1171.03, 1113
1172.94, 1114
1173.03, 1115
1173.22, 1116
1175.88, 1117
1176.03, 1118
1177.54, 1119
1177.69, 1120
1178.92, 1121
1179.19, 1122
1182.43, 1123
1182.46, 1124
1186.6, 1125
1189.72, 1126
1189.92, 1127
1195.92, 1125
1197.07, 1126
1197.09, 1127
1201.77, 1128
1201.84, 1129
1203.11, 1130
1204.12, 1131
1204.58, 1132
1204.77, 1133
1205.66, 1134
1207.13, 1135
1207.24, 1136
1207.3, 1137
1207.47, 1138
1207.51, 1139
1207.73, 1140
1208.73, 1141
1208.92, 1142
1209.03, 1143
1209.12, 1144
1209.44, 1145
1210.33, 1146
1212.74, 1147
1213.24, 1148
1215.12, 1149
1216.41, 1150
1217.45, 1151
1217.66, 1152
1220, 1153
1220.13, 1154
1223.11, 1155
1226.48, 1156
1226.83, 1157
1227.41, 1158
1227.47, 1159
1227.58, 1160
1229.2, 1161
1229.51, 1162
1232.9, 1163
1232.99, 1164
1234.04, 1165
1234.23, 1166
1236.51, 1167
1236.79, 1168
1240.43, 1169
1240.67, 1170
1240.67, 1171
1242.17, 1172
1243.73, 1173
1244.25, 1174
1247.39, 1175
1247.72, 1176
1248.8, 1177
1248.82, 1178
1251.24, 1179
1251.48, 1180
1255.17, 1181
1257.76, 1182
1258.11, 1183
1258.15, 1184
1259.99, 1185
1260.73, 1186
1263.14, 1187
1263.65, 1188
1264.77, 1189
1264.84, 1190
1268.91, 1191
1270.12, 1192
1270.42, 1193
1270.56, 1194
1273, 1195
1273.88, 1196
1275.08, 1197
1275.51, 1198
1277.98, 1199
1278.07, 1200
1280.18, 1201
1283.19, 1202
1283.67, 1203
1284.03, 1204
1286.27, 1205
1287.42, 1206
1288.52, 1207
1289, 1208
1291.23, 1209
1291.65, 1210
1294.01, 1211
1294.2, 1212
1296.71, 1213
1296.75, 1214
1298.05, 1215
1298.37, 1216
1301.69, 1217
1301.96, 1218
1304.15, 1219
1304.58, 1220
1305.76, 1221
1306.3, 1222
1308.79, 1223
1311.52, 1224
1311.85, 1225
1312.22, 1226
1313.33, 1227
1314.32, 1228
1315.71, 1229
1316.29, 1230
1319.73, 1231
1319.75, 1232
1321.21, 1233
1321.53, 1234
1323.97, 1235
1324.12, 1236
1327.48, 1237
1328.15, 1238
1328.36, 1239
1328.83, 1240
1329.96, 1241
1330.1, 1242
1334.17, 1243
1334.2, 1244
1336.34, 1245
1337.49, 1246
1337.72, 1247
1337.97, 1248
1341.84, 1249
1341.96, 1250
1344.51, 1251
1345.27, 1252
1345.34, 1253
1345.38, 1254
1349.53, 1255
1349.55, 1256
1351.62, 1257
1351.93, 1258
1353.37, 1259
1353.42, 1260
1356.5, 1261
1356.66, 1262
1358.95, 1263
1359.11, 1264
1360.22, 1265
1360.26, 1266
1365.11, 1267
1365.27, 1268
1366.47, 1269
1366.51, 1270
1368.41, 1271
1368.45, 1272
1372.46, 1273
1373.43, 1274
1373.5, 1275
1374.19, 1276
1376.43, 1277
1376.57, 1278
1379.35, 1279
1379.46, 1280
1381.55, 1281
1381.76, 1282
1383.09, 1283
1383.6, 1284
1387.14, 1285
1387.22, 1286
1394.23, 1284
1395.02, 1285
1395.09, 1286
1402.59, 1282
1402.95, 1283
1403.37, 1284
1404.15, 1285
1405.58, 1286
1414.95, 1280
1416.47, 1281
1428.19, 1273
1428.33, 1274
1428.42, 1275
1428.44, 1276
1430.17, 1277
1431.54, 1278
1431.68, 1279
1432.24, 1280
1432.59, 1281
1432.65, 1282
1433.3, 1283
1433.47, 1284
1433.53, 1285
1433.6, 1286
1433.88, 1287
1434.07, 1288
1434.16, 1289
1434.3, 1290
1434.5, 1291
1434.8, 1292
1435.69, 1293
1436.97, 1294
1437.57, 1295
1438.22, 1296
1439.56, 1297
1439.93, 1298
1441.11, 1299
1441.29, 1300
1441.7, 1301
1442.08, 1302
1442.31, 1303
1444.11, 1304
1444.13, 1305
1444.17, 1306
1445.63, 1307
1446.44, 1308
1446.64, 1309
1446.89, 1310
1447.15, 1311
1447.44, 1312
1447.52, 1313
1447.68, 1314
1448.37, 1315
1449.09, 1316
1449.22, 1317
1451.66, 1318
1451.9, 1319
1452.06, 1320
1452.49, 1321
1452.57, 1322
1452.75, 1323
1453.16, 1324
1453.33, 1325
1454.23, 1326
1454.75, 1327
1454.99, 1328
1455.45, 1329
1455.72, 1330
1456.09, 1331
1456.27, 1332
1457.13, 1333
1458.1, 1334
1458.35, 1335
1458.37, 1336
1460.47, 1337
1461.03, 1338
1461.51, 1339
1461.58, 1340
1461.92, 1341
1463.82, 1342
1464.02, 1343
1464.14, 1344
1464.58, 1345
1465.03, 1346
1466.62, 1347
1467.2, 1348
1467.25, 1349
1467.29, 1350
1470.05, 1351
1470.25, 1352
1471.45, 1353
1471.59, 1354
1473.88, 1355
1474.09, 1356
1477.58, 1357
1478.34, 1358
1478.59, 1359
1481.38, 1360
1482.55, 1361
1483.15, 1362
1484.58, 1363
1485.25, 1364
1487.43, 1365
1487.69, 1366
1487.71, 1367
1488.12, 1368
1493.19, 1369
1493.61, 1370
1494.76, 1371
1495.32, 1372
1495.6, 1373
1495.71, 1374
1500.01, 1375
1500.95, 1376
1503.44, 1377
1503.82, 1378
1505.47, 1379
1505.52, 1380
1509.77, 1381
1510.17, 1382
1510.65, 1383
1510.79, 1384
1512.04, 1385
1512.43, 1386
1514.54, 1387
1514.65, 1388
1518.01, 1389
1518.1, 1390
1519.65, 1391
1519.69, 1392
1522.83, 1393
1523.89, 1394
1525.23, 1395
1525.35, 1396
1528.22, 1397
1529, 1398
1530.71, 1399
1531.36, 1400
1533.74, 1401
1534.2, 1402
1534.36, 1403
1534.59, 1404
1538.87, 1405
1539.11, 1406
1540.44, 1407
1540.7, 1408
1542.16, 1409
1542.83, 1410
1546.71, 1411
1546.89, 1412
1548.37, 1413
1549.06, 1414
1550.19, 1415
1550.93, 1416
1553.94, 1417
1554.17, 1418
1555.54, 1419
1556.12, 1420
1558.23, 1421
1560.7, 1422
1561.09, 1423
1561.75, 1424
1563.14, 1425
1563.19, 1426
1565.28, 1427
1565.95, 1428
1568.24, 1429
1569.27, 1430
1570.45, 1431
1570.48, 1432
1571.88, 1433
1572.3, 1434
1575.38, 1435
1575.59, 1436
1577.85, 1437
1578.18, 1438
1579.24, 1439
1579.34, 1440
1583.16, 1441
1584.4, 1442
1584.47, 1443
1584.8, 1444
1591.82, 1442
1593.44, 1443
1593.62, 1444
1593.66, 1445
1593.73, 1446
1594.03, 1447
1594.34, 1448
1595.78, 1449
1596.16, 1450
1596.18, 1451
1596.93, 1452
1597.59, 1453
1597.65, 1454
1602.38, 1455
1602.4, 1456
1602.9, 1457
1602.95, 1458
1605.06, 1459
1605.39, 1460
1606.93, 1461
1607.55, 1462
1610.68, 1463
1611.02, 1464
1611.2, 1465
1611.3, 1466
1615.54, 1467
1615.72, 1468
1618.73, 1469
1619.29, 1470
1619.36, 1471
1620.06, 1472
1623.47, 1473
1623.68, 1474
1627.27, 1475
1629.97, 1476
1630.19, 1477
1630.42, 1478
1631.41, 1479
1632.85, 1480
1633.08, 1481
1634.1, 1482
1634.21, 1483
1634.62, 1484
1637.96, 1485
1638.59, 1486
1640.71, 1487
1641.56, 1488
1643.98, 1489
1644.29, 1490
1645.85, 1491
1647.76, 1492
1648.08, 1493
1648.19, 1494
1649.81, 1495
1649.87, 1496
1653, 1497
1653.06, 1498
1655.74, 1499
1655.81, 1500
1657.08, 1501
1657.32, 1502
1660.74, 1503
1660.84, 1504
1663.19, 1505
1663.69, 1506
1664.25, 1507
1664.62, 1508
1667.87, 1509
1668.13, 1510
1670.39, 1511
1671.8, 1512
1672.51, 1513
1672.58, 1514
1677.46, 1515
1678.13, 1516
1678.28, 1517
1678.37, 1518
1680.55, 1519
1681.1, 1520
1683.32, 1521
1684.21, 1522
1685.69, 1523
1685.91, 1524
1691.88, 1525
1692.25, 1526
1693.07, 1527
1693.12, 1528
1693.57, 1529
1693.62, 1530
1694.74, 1531
1694.82, 1532
1698.6, 1533
1698.65, 1534
1701.15, 1535
1701.41, 1536
1701.62, 1537
1701.9, 1538
1705.01, 1539
1705.25, 1540
1709.5, 1541
1709.99, 1542
1710.28, 1543
1710.32, 1544
1714.36, 1545
1714.75, 1546
1718.72, 1547
1719.19, 1548
1720.26, 1549
1720.73, 1550
1721.21, 1551
1721.99, 1552
1724.56, 1553
1724.88, 1554
1726, 1555
1726.12, 1556
1727.76, 1557
1733.76, 1555
1734.32, 1556
1734.69, 1557
1735.06, 1558
1737.41, 1559
1737.48, 1560
1737.83, 1561
1739.62, 1562
1739.69, 1563
1739.71, 1564
1739.92, 1565
1740.68, 1566
1740.81, 1567
1741.24, 1568
1748.24, 1566
1748.67, 1567
1748.81, 1568
1756.3, 1564
1756.99, 1565
1757.08, 1566
1757.41, 1567
1757.79, 1568
1767.16, 1562
1767.16, 1563
1778.89, 1555
1778.96, 1556
1779.06, 1557
1779.16, 1558
1781.67, 1559
1783.04, 1560
1783.84, 1561
1784.21, 1562
1784.27, 1563
1784.6, 1564
1784.86, 1565
1785.21, 1566
1785.25, 1567
1785.51, 1568
1785.75, 1569
1786.13, 1570
1786.34, 1571
1786.93, 1572
1787.1, 1573
1787.31, 1574
1787.34, 1575
1788.31, 1576
1789.28, 1577
1789.76, 1578
1789.98, 1579
1790.43, 1580
1791.01, 1581
1791.55, 1582
1792.44, 1583
1792.9, 1584
1793.22, 1585
1793.36, 1586
1793.61, 1587
1793.98, 1588
1794.24, 1589
1794.52, 1590
1794.63, 1591
1794.82, 1592
1795.56, 1593
1795.59, 1594
1795.61, 1595
1795.98, 1596
1796.1, 1597
1796.91, 1598
1797.58, 1599
1797.75, 1600
1797.88, 1601
1798.14, 1602
1798.73, 1603
1800.81, 1604
1801.41, 1605
1802.67, 1606
1802.93, 1607
1803.04, 1608
1803.64, 1609
1804.38, 1610
1805.57, 1611
1806.55, 1612
1806.59, 1613
1807.59, 1614
1809.34, 1615
1809.43, 1616
1811.55, 1617
1811.88, 1618
1811.94, 1619
1812.4, 1620
1813.54, 1621
1815.61, 1622
1815.82, 1623
1816.45, 1624
1816.51, 1625
1816.53, 1626
1816.8, 1627
1817.29, 1628
1820.06, 1629
1820.13, 1630
1822.65, 1631
1823.88, 1632
1824.27, 1633
1824.99, 1634
1826.04, 1635
1826.43, 1636
1827.67, 1637
1827.87, 1638
1834.37, 1639
1834.83, 1640
1836.45, 1641
1842.47, 1639
1842.84, 1640
1843.06, 1641
1843.1, 1642
1843.56, 1643
1843.69, 1644
1845.35, 1645
1847.15, 1646
1847.64, 1647
1849.08, 1648
1855.07, 1646
1856.82, 1647
1856.95, 1648
1864.45, 1644
1867.97, 1645
1868.16, 1646
1868.26, 1647
