Time, Plan, Executed
22.076, 115, 2
22.129, 116, 2
22.146, 117, 2
22.164, 118, 2
22.164, 119, 2
22.182, 120, 2
22.182, 121, 2
22.199, 122, 2
22.27, 123, 2
22.288, 124, 2
22.288, 125, 2
22.288, 126, 2
22.288, 127, 2
22.305, 128, 2
22.429, 129, 2
22.482, 130, 2
22.482, 131, 2
22.482, 132, 2
22.623, 133, 2
22.959, 133, 3
23.312, 134, 3
23.312, 135, 3
23.312, 136, 3
23.312, 137, 3
23.33, 138, 3
23.33, 139, 3
23.33, 140, 3
23.33, 141, 3
23.347, 142, 3
24.319, 142, 4
24.847, 140, 4
24.847, 141, 4
24.847, 142, 4
24.971, 142, 5
25.942, 142, 6
26.402, 142, 7
26.472, 138, 7
26.472, 139, 7
26.472, 140, 7
26.472, 141, 7
26.472, 142, 7
27.091, 142, 8
27.903, 142, 9
28.257, 136, 9
28.257, 137, 9
28.257, 138, 9
28.257, 139, 9
28.257, 140, 9
28.257, 141, 9
28.274, 142, 9
29.033, 142, 10
29.669, 142, 11
30.251, 134, 11
30.251, 135, 11
30.251, 136, 11
30.357, 137, 11
30.357, 138, 11
30.357, 139, 11
30.357, 140, 11
30.357, 141, 11
30.445, 141, 12
30.462, 142, 12
31.748, 142, 13
31.924, 142, 14
32.682, 132, 14
32.699, 133, 14
32.965, 134, 14
32.965, 135, 14
32.982, 136, 14
32.982, 137, 14
32.982, 138, 14
32.982, 139, 14
32.982, 140, 14
32.982, 141, 14
33, 142, 14
33.035, 143, 14
33.035, 144, 14
33.035, 145, 14
33.124, 145, 15
33.442, 145, 16
34.537, 143, 16
34.537, 144, 16
34.537, 145, 16
34.608, 145, 17
35.509, 145, 18
36.163, 141, 18
36.163, 142, 18
36.18, 143, 18
36.18, 144, 18
36.18, 145, 18
36.375, 145, 19
37.098, 146, 19
37.098, 147, 19
37.098, 148, 19
37.098, 149, 19
37.116, 150, 19
37.116, 151, 19
37.116, 152, 19
37.116, 153, 19
37.151, 154, 19
37.169, 154, 20
37.487, 154, 21
38.654, 152, 21
38.654, 153, 21
38.671, 154, 21
38.689, 154, 22
39.696, 154, 23
40.297, 150, 23
40.297, 151, 23
40.297, 152, 23
40.297, 152, 24
40.314, 153, 24
40.314, 154, 24
41.62, 154, 25
41.867, 154, 26
42.096, 148, 26
42.096, 149, 26
42.096, 150, 26
42.096, 151, 26
42.114, 152, 26
42.114, 153, 26
42.132, 154, 26
42.538, 154, 27
43.986, 154, 28
44.04, 154, 29
44.11, 146, 29
44.163, 147, 29
44.163, 148, 29
44.163, 149, 29
44.181, 150, 29
44.181, 151, 29
44.216, 152, 29
44.216, 153, 29
44.234, 154, 29
45.629, 154, 30
45.875, 154, 31
46.459, 144, 31
46.459, 145, 31
46.459, 146, 31
46.459, 147, 31
46.459, 148, 31
46.459, 149, 31
46.476, 150, 31
46.476, 151, 31
46.494, 152, 31
46.494, 153, 31
46.494, 154, 31
46.686, 154, 32
47.517, 154, 33
47.835, 154, 34
49.019, 142, 34
49.019, 143, 34
49.019, 144, 34
49.036, 145, 34
49.495, 145, 35
49.761, 145, 36
51.085, 145, 37
51.58, 145, 38
51.951, 131, 38
51.951, 132, 38
51.951, 133, 38
52.128, 133, 39
52.99, 134, 39
53.008, 135, 39
53.008, 136, 39
53.008, 137, 39
53.043, 138, 39
53.167, 139, 39
53.167, 140, 39
53.167, 141, 39
53.184, 142, 39
53.308, 143, 39
53.343, 144, 39
53.361, 145, 39
53.449, 145, 40
53.555, 145, 41
53.679, 146, 41
53.679, 147, 41
53.679, 148, 41
53.697, 149, 41
53.768, 150, 41
53.768, 151, 41
53.785, 152, 41
54.739, 152, 42
55.462, 152, 43
56.185, 152, 44
57.174, 136, 44
57.174, 137, 44
57.174, 138, 44
57.174, 139, 44
57.174, 140, 44
57.191, 141, 44
57.191, 142, 44
57.191, 143, 44
57.191, 144, 44
57.191, 145, 44
57.209, 146, 44
57.209, 147, 44
57.209, 148, 44
57.209, 149, 44
57.209, 150, 44
57.244, 151, 44
57.262, 152, 44
57.262, 153, 44
57.297, 154, 44
57.615, 154, 45
58.004, 154, 46
59.4, 154, 47
59.717, 154, 48
60.421, 154, 49
61.286, 136, 49
61.339, 137, 49
61.339, 138, 49
61.357, 139, 49
61.357, 140, 49
61.375, 141, 49
61.463, 142, 49
61.516, 143, 49
61.551, 144, 49
61.605, 144, 50
61.798, 144, 51
62.046, 145, 51
62.063, 146, 51
62.063, 147, 51
62.063, 148, 51
62.063, 149, 51
62.063, 150, 51
62.134, 151, 51
62.152, 152, 51
62.187, 153, 51
62.187, 154, 51
62.31, 155, 51
62.876, 155, 52
63.3, 155, 53
63.812, 153, 53
63.812, 154, 53
63.847, 155, 53
64.289, 155, 54
65.384, 155, 55
65.472, 151, 55
65.472, 152, 55
65.49, 153, 55
65.49, 154, 55
65.508, 155, 55
65.843, 155, 56
67.062, 155, 57
67.274, 149, 57
67.291, 150, 57
67.291, 151, 57
67.291, 152, 57
67.291, 153, 57
67.291, 154, 57
67.291, 155, 57
67.291, 156, 57
67.309, 157, 57
67.309, 158, 57
67.309, 159, 57
67.361, 160, 57
67.361, 161, 57
67.397, 161, 58
67.397, 162, 58
67.397, 163, 58
67.397, 164, 58
68.439, 164, 59
68.898, 162, 59
68.898, 163, 59
68.916, 164, 59
69.428, 164, 60
69.709, 164, 61
70.539, 160, 61
70.539, 161, 61
70.539, 162, 61
70.539, 163, 61
70.574, 164, 61
70.998, 164, 62
71.492, 164, 63
72.357, 158, 63
72.374, 159, 63
72.374, 160, 63
72.374, 161, 63
72.374, 162, 63
72.392, 163, 63
72.392, 164, 63
72.604, 164, 64
73.08, 164, 65
73.592, 164, 66
74.367, 156, 66
74.367, 157, 66
74.385, 158, 66
74.385, 159, 66
74.385, 160, 66
74.385, 161, 66
74.42, 162, 66
74.455, 163, 66
74.473, 164, 66
74.984, 164, 67
75.178, 164, 68
76.236, 164, 69
76.694, 154, 69
76.694, 155, 69
77.101, 155, 70
77.595, 155, 71
79.023, 155, 72
79.217, 143, 72
79.235, 143, 73
79.235, 144, 73
79.376, 145, 73
79.394, 146, 73
79.394, 147, 73
79.394, 148, 73
79.412, 149, 73
79.447, 150, 73
79.447, 151, 73
79.447, 152, 73
80.172, 152, 74
80.56, 152, 75
81.797, 152, 76
82.344, 138, 76
82.344, 139, 76
82.362, 140, 76
82.38, 141, 76
82.38, 142, 76
82.38, 143, 76
82.38, 144, 76
82.397, 145, 76
82.397, 146, 76
82.397, 147, 76
82.45, 148, 76
82.45, 149, 76
82.45, 150, 76
82.468, 151, 76
82.486, 152, 76
82.486, 153, 76
82.486, 154, 76
82.503, 155, 76
82.521, 156, 76
82.521, 157, 76
82.521, 158, 76
82.521, 159, 76
82.521, 160, 76
82.627, 160, 77
82.927, 160, 78
83.616, 161, 78
83.704, 162, 78
83.704, 163, 78
83.704, 164, 78
83.704, 165, 78
83.722, 166, 78
83.739, 167, 78
83.81, 168, 78
83.81, 169, 78
83.81, 170, 78
83.81, 170, 79
83.828, 171, 79
83.828, 172, 79
83.845, 173, 79
83.863, 174, 79
83.898, 175, 79
83.987, 176, 79
83.987, 177, 79
84.004, 178, 79
84.004, 179, 79
84.04, 180, 79
84.04, 181, 79
84.04, 182, 79
84.092, 183, 79
84.11, 184, 79
84.745, 184, 80
85.611, 182, 80
85.681, 183, 80
85.681, 184, 80
86.158, 184, 81
86.457, 184, 82
87.305, 180, 82
87.322, 181, 82
87.392, 182, 82
87.392, 183, 82
87.392, 184, 82
87.445, 184, 83
88.221, 184, 84
88.521, 184, 85
89.175, 178, 85
89.192, 179, 85
89.21, 180, 85
89.21, 181, 85
89.21, 182, 85
89.21, 183, 85
89.228, 184, 85
90.093, 184, 86
90.199, 184, 87
91.188, 176, 87
91.205, 177, 87
91.205, 178, 87
91.24, 179, 87
91.24, 180, 87
91.24, 181, 87
91.258, 182, 87
91.258, 183, 87
91.275, 184, 87
91.346, 184, 88
91.769, 184, 89
92.405, 184, 90
93.5, 174, 90
93.5, 175, 90
93.5, 176, 90
93.517, 177, 90
93.517, 178, 90
93.553, 179, 90
93.553, 180, 90
93.553, 181, 90
93.606, 182, 90
93.624, 183, 90
93.624, 184, 90
93.624, 185, 90
93.624, 186, 90
93.624, 187, 90
93.677, 188, 90
93.712, 189, 90
93.712, 190, 90
93.799, 191, 90
93.799, 192, 90
93.799, 193, 90
93.799, 194, 90
93.852, 194, 91
93.852, 195, 91
93.852, 196, 91
93.87, 197, 91
93.888, 198, 91
93.888, 199, 91
93.888, 200, 91
94.046, 201, 91
94.046, 202, 91
94.046, 203, 91
94.081, 204, 91
94.099, 205, 91
94.099, 206, 91
94.099, 207, 91
94.099, 208, 91
94.099, 209, 91
94.116, 210, 91
94.116, 211, 91
94.116, 212, 91
94.222, 212, 92
94.947, 213, 92
94.947, 214, 92
94.964, 215, 92
94.982, 216, 92
94.982, 217, 92
94.999, 218, 92
94.999, 219, 92
95.247, 219, 93
95.828, 219, 94
96.5, 217, 94
96.535, 218, 94
96.553, 219, 94
96.588, 219, 95
96.694, 220, 95
96.694, 221, 95
96.694, 222, 95
97.189, 223, 95
97.206, 224, 95
97.206, 225, 95
97.224, 226, 95
97.224, 227, 95
97.242, 228, 95
97.242, 229, 95
97.242, 230, 95
97.259, 231, 95
97.259, 232, 95
97.295, 233, 95
97.295, 234, 95
97.33, 235, 95
97.33, 236, 95
97.33, 237, 95
97.348, 238, 95
97.348, 239, 95
97.471, 240, 95
97.471, 240, 96
97.542, 241, 96
97.542, 242, 96
97.542, 243, 96
97.542, 244, 96
97.542, 245, 96
97.595, 246, 96
97.595, 247, 96
97.613, 248, 96
97.825, 248, 97
99.043, 248, 98
99.114, 246, 98
99.114, 247, 98
99.114, 248, 98
100.138, 248, 99
100.474, 248, 100
100.739, 244, 100
100.756, 245, 100
100.756, 246, 100
100.756, 247, 100
100.756, 248, 100
101.833, 248, 101
102.416, 248, 102
102.54, 242, 102
102.54, 243, 102
102.557, 244, 102
102.575, 245, 102
102.593, 246, 102
102.593, 247, 102
102.593, 248, 102
103.158, 248, 103
104.5, 248, 104
104.571, 240, 104
104.571, 241, 104
104.588, 242, 104
104.588, 243, 104
104.588, 244, 104
104.588, 245, 104
104.624, 245, 105
104.641, 246, 105
104.641, 247, 105
104.641, 248, 105
105.895, 248, 106
106.336, 248, 107
106.848, 238, 107
106.866, 239, 107
107.413, 239, 108
108.419, 239, 109
108.773, 239, 110
109.39, 227, 110
109.426, 228, 110
109.426, 229, 110
109.443, 229, 111
109.443, 230, 111
109.443, 231, 111
109.443, 232, 111
109.461, 233, 111
109.461, 234, 111
109.479, 235, 111
109.496, 236, 111
109.496, 237, 111
110.431, 237, 112
111.05, 237, 113
111.579, 238, 113
111.579, 239, 113
111.579, 240, 113
111.579, 241, 113
112.232, 241, 114
113.01, 241, 115
114.051, 241, 116
114.175, 241, 117
114.492, 227, 117
114.509, 228, 117
114.509, 229, 117
114.509, 230, 117
114.509, 231, 117
114.527, 232, 117
114.527, 233, 117
114.527, 234, 117
114.545, 235, 117
114.545, 236, 117
114.545, 237, 117
114.58, 238, 117
114.58, 239, 117
114.58, 240, 117
114.598, 241, 117
115.233, 241, 118
116.328, 241, 119
116.646, 241, 120
117.598, 241, 121
117.969, 225, 121
117.986, 226, 121
117.986, 227, 121
118.021, 228, 121
118.039, 229, 121
118.039, 230, 121
118.039, 231, 121
118.039, 232, 121
118.039, 233, 121
118.039, 234, 121
118.057, 235, 121
118.057, 236, 121
118.057, 237, 121
118.145, 238, 121
118.145, 239, 121
118.604, 240, 121
118.604, 241, 121
118.604, 242, 121
118.622, 243, 121
118.622, 244, 121
118.64, 245, 121
118.64, 246, 121
118.693, 246, 122
119.099, 246, 123
120.263, 246, 124
121.002, 246, 125
121.108, 247, 125
121.585, 247, 126
121.603, 248, 126
121.603, 249, 126
121.603, 250, 126
121.603, 251, 126
121.621, 252, 126
122.239, 252, 127
123.121, 252, 128
123.121, 250, 128
123.121, 251, 128
123.139, 252, 128
124.5, 252, 129
124.553, 252, 130
124.764, 248, 130
124.764, 249, 130
124.764, 250, 130
124.782, 251, 130
124.782, 252, 130
124.799, 253, 130
125.646, 253, 131
126.298, 251, 131
126.298, 252, 131
126.351, 253, 131
126.528, 253, 132
126.687, 254, 132
126.687, 255, 132
126.722, 256, 132
126.722, 257, 132
126.722, 258, 132
126.74, 259, 132
126.757, 260, 132
126.793, 261, 132
126.81, 262, 132
126.81, 263, 132
126.81, 264, 132
126.81, 265, 132
126.846, 266, 132
126.916, 266, 133
127.004, 267, 133
127.004, 268, 133
127.004, 269, 133
127.004, 270, 133
127.004, 271, 133
127.04, 272, 133
127.04, 273, 133
127.075, 274, 133
127.075, 275, 133
127.075, 276, 133
127.093, 277, 133
128.415, 277, 134
128.52, 277, 135
128.591, 275, 135
128.591, 276, 135
128.626, 277, 135
128.626, 278, 135
128.644, 279, 135
128.644, 280, 135
128.644, 281, 135
128.644, 282, 135
128.644, 283, 135
128.644, 284, 135
128.662, 285, 135
128.679, 286, 135
128.679, 287, 135
128.732, 288, 135
128.732, 289, 135
128.732, 290, 135
128.768, 291, 135
128.768, 292, 135
129.457, 292, 136
129.863, 293, 136
129.881, 294, 136
129.881, 295, 136
129.899, 296, 136
130.005, 297, 136
130.005, 298, 136
130.005, 299, 136
130.04, 300, 136
130.058, 301, 136
130.058, 302, 136
130.146, 302, 137
130.251, 303, 137
130.251, 304, 137
130.657, 304, 138
131.751, 302, 138
131.751, 303, 138
131.769, 304, 138
132.174, 304, 139
132.616, 304, 140
133.393, 300, 140
133.411, 301, 140
133.411, 302, 140
133.411, 303, 140
133.411, 304, 140
133.411, 305, 140
133.534, 305, 141
134.611, 305, 142
134.912, 303, 142
134.912, 304, 142
134.912, 305, 142
134.929, 306, 142
135.035, 307, 142
135.053, 308, 142
135.053, 309, 142
135.053, 310, 142
135.053, 311, 142
135.053, 312, 142
135.071, 313, 142
135.071, 314, 142
135.088, 314, 143
135.969, 315, 143
135.969, 316, 143
135.969, 317, 143
136.004, 318, 143
136.004, 319, 143
136.004, 320, 143
136.022, 321, 143
136.022, 322, 143
136.022, 323, 143
136.022, 324, 143
136.287, 324, 144
136.358, 324, 145
136.534, 325, 145
136.534, 326, 145
136.534, 327, 145
136.534, 328, 145
136.552, 329, 145
136.552, 330, 145
136.57, 331, 145
136.57, 332, 145
136.605, 333, 145
136.605, 334, 145
136.605, 335, 145
136.623, 336, 145
136.658, 337, 145
136.658, 338, 145
136.658, 339, 145
136.658, 340, 145
136.676, 341, 145
136.71, 342, 145
136.71, 343, 145
136.727, 344, 145
136.727, 345, 145
136.727, 346, 145
136.763, 347, 145
136.763, 348, 145
136.781, 349, 145
136.781, 350, 145
136.781, 351, 145
136.781, 352, 145
136.798, 353, 145
136.798, 354, 145
136.816, 355, 145
136.904, 356, 145
136.904, 357, 145
136.921, 358, 145
136.974, 359, 145
136.974, 360, 145
137.01, 361, 145
137.08, 362, 145
137.08, 363, 145
137.08, 364, 145
137.345, 365, 145
137.345, 366, 145
137.345, 367, 145
137.345, 368, 145
137.363, 369, 145
137.363, 370, 145
137.363, 371, 145
137.363, 372, 145
137.381, 373, 145
137.398, 374, 145
137.398, 375, 145
137.416, 376, 145
137.469, 376, 146
138.156, 376, 147
138.598, 376, 148
138.916, 374, 148
138.933, 375, 148
138.969, 376, 148
139.745, 376, 149
139.868, 376, 150
140.61, 372, 150
140.61, 373, 150
140.646, 374, 150
140.646, 375, 150
140.664, 376, 150
141.581, 376, 151
142.076, 376, 152
142.446, 370, 152
142.446, 371, 152
142.446, 372, 152
142.499, 373, 152
142.499, 374, 152
142.499, 375, 152
142.517, 376, 152
142.959, 376, 153
143.471, 376, 154
143.948, 376, 155
144.478, 368, 155
144.496, 369, 155
144.496, 370, 155
144.514, 371, 155
144.514, 372, 155
144.514, 373, 155
144.514, 374, 155
144.514, 375, 155
144.531, 376, 155
145.537, 376, 156
146.649, 376, 157
146.755, 366, 157
146.755, 367, 157
146.949, 367, 158
147.073, 368, 158
147.091, 369, 158
147.144, 370, 158
147.144, 371, 158
147.144, 372, 158
147.144, 373, 158
147.144, 374, 158
147.144, 375, 158
147.161, 376, 158
147.831, 376, 159
148.573, 376, 160
149.067, 376, 161
149.686, 364, 161
149.774, 365, 161
149.809, 366, 161
150.533, 366, 162
150.639, 366, 163
151.73, 366, 164
151.995, 366, 165
152.718, 352, 165
152.718, 353, 165
152.718, 354, 165
152.718, 355, 165
152.753, 356, 165
152.753, 357, 165
152.753, 358, 165
152.789, 359, 165
152.806, 360, 165
152.806, 361, 165
152.806, 362, 165
152.806, 363, 165
152.824, 364, 165
152.841, 365, 165
152.93, 366, 165
152.93, 367, 165
152.93, 368, 165
152.947, 369, 165
152.947, 370, 165
152.947, 371, 165
152.947, 372, 165
152.947, 373, 165
152.983, 373, 166
153, 374, 166
153.018, 375, 166
153.018, 376, 166
153.018, 377, 166
153.018, 378, 166
153.036, 379, 166
153.053, 380, 166
153.283, 381, 166
153.283, 382, 166
153.283, 383, 166
153.283, 384, 166
153.283, 385, 166
153.301, 386, 166
153.301, 387, 166
153.301, 388, 166
153.389, 389, 166
153.389, 390, 166
153.407, 391, 166
153.407, 392, 166
154.484, 392, 167
154.908, 390, 167
154.926, 391, 167
154.926, 392, 167
154.944, 392, 168
155.65, 392, 169
155.933, 392, 170
156.55, 388, 170
156.762, 389, 170
156.762, 390, 170
156.779, 391, 170
156.779, 392, 170
157.097, 392, 171
157.345, 393, 171
158.475, 393, 172
158.633, 393, 173
158.844, 391, 173
158.862, 392, 173
159.057, 393, 173
159.11, 394, 173
159.11, 395, 173
159.145, 396, 173
159.145, 397, 173
159.145, 398, 173
159.145, 399, 173
159.163, 400, 173
159.163, 401, 173
159.163, 402, 173
159.163, 403, 173
159.18, 404, 173
159.18, 405, 173
159.85, 405, 174
160.272, 405, 175
160.678, 403, 175
160.714, 404, 175
160.714, 405, 175
160.714, 406, 175
160.749, 407, 175
160.749, 408, 175
160.749, 409, 175
160.766, 410, 175
161.189, 410, 176
162.265, 408, 176
162.299, 409, 176
162.299, 410, 176
162.653, 410, 177
162.899, 410, 178
163.923, 406, 178
163.923, 407, 178
163.923, 408, 178
163.976, 409, 178
163.976, 410, 178
164.011, 410, 179
164.17, 410, 180
165.759, 404, 180
165.759, 405, 180
165.759, 406, 180
165.777, 407, 180
165.777, 408, 180
165.795, 409, 180
165.795, 410, 180
165.865, 410, 181
166.589, 410, 182
166.819, 410, 183
167.773, 402, 183
167.773, 403, 183
167.808, 404, 183
167.808, 405, 183
168.247, 405, 184
168.459, 405, 185
170.025, 395, 185
170.077, 396, 185
170.077, 397, 185
170.077, 398, 185
170.077, 399, 185
170.095, 400, 185
170.113, 401, 185
170.113, 402, 185
170.113, 403, 185
170.113, 404, 185
170.13, 404, 186
170.323, 404, 187
170.393, 405, 187
170.393, 406, 187
170.393, 407, 187
170.728, 407, 188
172.07, 407, 189
172.44, 407, 190
172.916, 395, 190
172.934, 396, 190
172.934, 397, 190
172.934, 398, 190
172.952, 399, 190
172.952, 400, 190
172.952, 401, 190
172.952, 402, 190
172.969, 403, 190
172.987, 404, 190
172.987, 405, 190
173.605, 405, 191
174.365, 405, 192
175.107, 405, 193
175.901, 391, 193
175.901, 392, 193
176.06, 392, 194
176.607, 392, 195
177.332, 392, 196
178.302, 392, 197
179.255, 392, 198
179.291, 376, 198
179.291, 377, 198
179.291, 378, 198
179.291, 379, 198
179.291, 380, 198
179.326, 380, 199
179.344, 381, 199
179.379, 382, 199
179.414, 383, 199
179.45, 384, 199
179.572, 385, 199
179.59, 386, 199
179.59, 387, 199
179.59, 388, 199
179.59, 389, 199
179.643, 390, 199
179.643, 391, 199
179.643, 392, 199
179.643, 393, 199
180.79, 393, 200
180.79, 393, 201
180.984, 394, 201
181.02, 395, 201
181.02, 396, 201
181.073, 397, 201
181.073, 398, 201
181.09, 399, 201
181.126, 400, 201
181.126, 401, 201
181.143, 402, 201
181.161, 403, 201
181.161, 404, 201
181.161, 405, 201
181.161, 406, 201
181.161, 407, 201
182.045, 407, 202
183.421, 407, 203
183.826, 407, 204
184.6, 407, 205
184.989, 407, 206
185.148, 389, 206
185.166, 390, 206
185.166, 391, 206
185.166, 392, 206
185.166, 393, 206
185.166, 394, 206
186.032, 394, 207
187.444, 394, 208
187.533, 394, 209
188.36, 394, 210
188.502, 395, 210
188.502, 396, 210
188.555, 397, 210
188.555, 398, 210
188.678, 399, 210
188.678, 400, 210
188.678, 401, 210
188.696, 402, 210
188.696, 403, 210
188.696, 404, 210
188.784, 404, 211
190.286, 404, 212
191.221, 404, 213
191.679, 404, 214
192.721, 404, 215
193.374, 404, 216
193.427, 384, 216
193.463, 385, 216
193.516, 386, 216
193.516, 387, 216
193.797, 387, 217
194.891, 387, 218
195.999, 387, 219
196.6, 387, 220
197.146, 387, 221
197.994, 387, 222
199.036, 387, 223
199.159, 365, 223
199.177, 366, 223
199.177, 367, 223
199.265, 368, 223
199.283, 369, 223
199.283, 370, 223
199.283, 371, 223
199.283, 372, 223
199.528, 372, 224
200.268, 372, 225
200.392, 373, 225
200.392, 374, 225
200.409, 375, 225
200.409, 376, 225
200.409, 377, 225
200.409, 378, 225
200.409, 379, 225
200.409, 380, 225
200.409, 381, 225
200.427, 382, 225
200.445, 383, 225
200.462, 384, 225
200.462, 385, 225
200.462, 386, 225
200.462, 387, 225
200.462, 388, 225
200.498, 389, 225
200.498, 390, 225
200.498, 391, 225
200.498, 392, 225
200.533, 393, 225
201.275, 393, 226
201.68, 393, 227
203.217, 393, 228
203.588, 393, 229
204.541, 393, 230
205.483, 393, 231
205.642, 393, 232
207.285, 393, 233
207.356, 369, 233
207.373, 370, 233
207.373, 370, 234
207.373, 371, 234
207.373, 372, 234
207.373, 373, 234
208.539, 373, 235
209.175, 373, 236
209.263, 374, 236
209.263, 375, 236
209.263, 376, 236
209.263, 377, 236
209.263, 378, 236
209.298, 379, 236
209.298, 380, 236
209.298, 381, 236
209.298, 382, 236
209.334, 383, 236
209.334, 384, 236
209.334, 385, 236
209.387, 386, 236
209.404, 387, 236
209.404, 388, 236
209.404, 389, 236
209.404, 390, 236
209.422, 391, 236
209.422, 392, 236
209.422, 393, 236
209.422, 394, 236
209.422, 395, 236
209.422, 396, 236
209.422, 397, 236
209.44, 398, 236
209.44, 399, 236
209.44, 400, 236
209.457, 401, 236
209.457, 402, 236
209.457, 403, 236
209.457, 404, 236
209.475, 405, 236
209.51, 405, 237
209.51, 406, 237
209.51, 407, 237
209.51, 408, 237
209.51, 409, 237
209.51, 410, 237
209.51, 411, 237
209.51, 412, 237
209.528, 413, 237
209.528, 414, 237
209.546, 415, 237
209.581, 416, 237
209.581, 417, 237
209.599, 418, 237
209.599, 419, 237
209.599, 420, 237
211.098, 418, 237
211.098, 419, 237
211.133, 420, 237
211.275, 420, 238
211.734, 420, 239
211.876, 421, 239
212.67, 421, 240
212.741, 421, 241
213.36, 419, 241
213.377, 420, 241
213.872, 420, 242
214.065, 421, 242
214.065, 422, 242
214.101, 423, 242
214.101, 424, 242
214.101, 425, 242
214.101, 426, 242
214.154, 427, 242
214.154, 428, 242
214.154, 429, 242
214.242, 430, 242
215.231, 430, 243
215.248, 430, 244
215.74, 428, 244
215.811, 429, 244
215.829, 430, 244
216.605, 430, 245
216.817, 430, 246
217.453, 426, 246
217.453, 427, 246
217.453, 428, 246
217.453, 428, 247
217.47, 429, 247
217.47, 430, 247
219.253, 424, 247
219.271, 425, 247
219.271, 426, 247
219.289, 426, 248
219.448, 427, 248
219.466, 428, 248
219.466, 429, 248
219.483, 430, 248
219.554, 430, 249
220.665, 430, 250
221.036, 430, 251
221.459, 422, 251
221.459, 423, 251
221.459, 424, 251
221.495, 425, 251
221.512, 426, 251
221.53, 427, 251
221.53, 428, 251
221.548, 429, 251
221.548, 430, 251
222.025, 430, 252
223.189, 430, 253
223.401, 430, 254
223.755, 420, 254
224.23, 421, 254
224.688, 421, 255
225.11, 421, 256
225.887, 421, 257
226.753, 409, 257
226.789, 410, 257
226.789, 411, 257
226.806, 412, 257
226.842, 413, 257
226.859, 414, 257
226.859, 415, 257
226.859, 416, 257
226.859, 417, 257
226.859, 418, 257
