Time, Plan, Executed
24.527, 101, 11
25.375, 99, 11
25.375, 100, 11
25.375, 101, 11
25.481, 101, 12
26.257, 101, 13
26.522, 102, 13
26.522, 103, 13
26.522, 104, 13
26.556, 105, 13
26.556, 106, 13
26.556, 107, 13
26.592, 108, 13
26.592, 109, 13
26.609, 110, 13
26.609, 111, 13
26.627, 112, 13
26.627, 113, 13
26.627, 114, 13
26.627, 115, 13
26.645, 116, 13
26.645, 117, 13
26.662, 118, 13
26.662, 119, 13
26.662, 120, 13
26.662, 121, 13
26.662, 122, 13
26.751, 123, 13
27.192, 124, 13
27.192, 125, 13
27.192, 126, 13
27.21, 127, 13
27.21, 128, 13
27.228, 129, 13
27.228, 130, 13
27.262, 131, 13
27.262, 132, 13
27.262, 133, 13
27.279, 134, 13
27.279, 135, 13
27.279, 136, 13
27.279, 136, 14
27.279, 137, 14
27.279, 138, 14
27.279, 139, 14
27.297, 140, 14
27.297, 141, 14
28.18, 141, 15
28.745, 141, 16
28.798, 139, 16
28.816, 140, 16
28.816, 141, 16
28.816, 142, 16
28.834, 143, 16
28.834, 144, 16
28.834, 145, 16
28.851, 146, 16
28.851, 147, 16
28.851, 148, 16
28.851, 149, 16
28.851, 150, 16
28.869, 151, 16
28.975, 152, 16
28.975, 153, 16
28.975, 154, 16
28.975, 155, 16
28.975, 156, 16
28.975, 157, 16
28.993, 158, 16
29.028, 159, 16
29.099, 160, 16
29.099, 161, 16
29.116, 162, 16
29.346, 162, 17
30.3, 162, 18
30.619, 160, 18
30.654, 161, 18
30.654, 162, 18
31.484, 162, 19
31.801, 162, 20
32.277, 158, 20
32.33, 159, 20
32.507, 159, 21
32.736, 160, 21
32.789, 161, 21
32.789, 162, 21
33.654, 162, 22
34.042, 162, 23
34.571, 156, 23
34.589, 157, 23
34.624, 158, 23
34.624, 159, 23
34.624, 160, 23
34.624, 161, 23
34.624, 162, 23
35.346, 162, 24
35.487, 162, 25
36.616, 154, 25
36.616, 155, 25
36.616, 156, 25
36.616, 157, 25
36.616, 158, 25
36.616, 159, 25
36.74, 159, 26
37.94, 159, 27
38.362, 159, 28
38.839, 149, 28
38.909, 150, 28
38.926, 151, 28
38.926, 152, 28
38.926, 153, 28
38.926, 154, 28
38.926, 155, 28
38.926, 156, 28
38.943, 157, 28
38.943, 158, 28
38.961, 159, 28
38.961, 160, 28
38.979, 161, 28
39.681, 161, 29
39.911, 161, 30
40.547, 161, 31
41.501, 149, 31
41.518, 150, 31
41.536, 151, 31
41.889, 151, 32
42.048, 151, 33
42.613, 152, 33
42.613, 153, 33
42.63, 154, 33
42.63, 155, 33
42.63, 156, 33
42.63, 157, 33
42.648, 158, 33
42.648, 159, 33
42.648, 160, 33
42.666, 161, 33
42.666, 162, 33
42.666, 163, 33
42.719, 164, 33
43.019, 165, 33
43.037, 166, 33
43.037, 167, 33
43.037, 168, 33
43.054, 169, 33
43.107, 170, 33
43.16, 171, 33
43.16, 172, 33
43.16, 173, 33
43.814, 173, 34
43.884, 173, 35
44.66, 171, 35
44.678, 172, 35
44.678, 173, 35
44.784, 173, 36
46.144, 173, 37
46.232, 173, 38
46.303, 169, 38
46.303, 170, 38
46.303, 171, 38
46.32, 172, 38
46.32, 173, 38
46.32, 174, 38
46.356, 175, 38
46.356, 176, 38
46.356, 177, 38
46.426, 178, 38
46.444, 179, 38
46.444, 180, 38
46.444, 181, 38
46.444, 182, 38
46.462, 183, 38
46.462, 184, 38
47.238, 184, 39
47.75, 184, 40
47.962, 182, 40
47.962, 183, 40
47.962, 184, 40
49.145, 184, 41
49.587, 180, 41
49.639, 181, 41
49.639, 182, 41
49.639, 183, 41
49.657, 184, 41
50.027, 184, 42
50.239, 184, 43
51.422, 178, 43
51.422, 179, 43
51.44, 180, 43
51.457, 181, 43
51.546, 182, 43
51.546, 183, 43
51.546, 184, 43
51.581, 184, 44
51.722, 184, 45
52.764, 184, 46
53.522, 176, 46
53.522, 177, 46
53.522, 178, 46
53.522, 179, 46
53.522, 180, 46
53.522, 181, 46
53.522, 182, 46
53.54, 183, 46
53.54, 184, 46
53.557, 184, 47
54.418, 184, 48
55.619, 184, 49
55.759, 174, 49
55.777, 175, 49
55.83, 175, 50
57.189, 175, 51
57.753, 175, 52
58.299, 163, 52
58.317, 164, 52
58.37, 164, 53
58.653, 165, 53
58.653, 166, 53
58.653, 167, 53
58.653, 168, 53
58.653, 169, 53
58.67, 170, 53
58.67, 171, 53
58.688, 172, 53
58.688, 173, 53
58.688, 174, 53
59.465, 174, 54
59.923, 174, 55
60.595, 174, 56
61.442, 174, 57
61.599, 160, 57
61.599, 161, 57
61.599, 162, 57
61.599, 163, 57
61.599, 164, 57
61.688, 164, 58
61.723, 165, 58
61.723, 166, 58
61.723, 167, 58
61.741, 168, 58
61.741, 169, 58
61.776, 170, 58
61.776, 171, 58
61.9, 172, 58
61.917, 173, 58
62.005, 174, 58
63.47, 174, 59
63.717, 174, 60
64.652, 174, 61
65.394, 158, 61
65.394, 159, 61
65.394, 160, 61
65.5, 161, 61
65.5, 162, 61
65.5, 163, 61
65.518, 164, 61
65.518, 165, 61
65.606, 165, 62
65.959, 165, 63
67.492, 165, 64
68.022, 165, 65
68.657, 165, 66
69.329, 165, 67
69.506, 147, 67
69.506, 148, 67
69.541, 149, 67
69.576, 150, 67
69.612, 151, 67
70, 151, 68
71.234, 151, 69
71.796, 151, 70
72.714, 151, 71
73.26, 151, 72
74.056, 151, 73
74.338, 131, 73
74.338, 132, 73
74.338, 133, 73
74.338, 134, 73
74.338, 135, 73
74.338, 136, 73
74.338, 137, 73
74.338, 138, 73
74.373, 139, 73
74.391, 140, 73
75.203, 140, 74
75.538, 140, 75
76.667, 140, 76
77.091, 140, 77
77.78, 140, 78
79.12, 140, 79
79.403, 140, 80
80.054, 118, 80
80.054, 119, 80
80.072, 120, 80
80.072, 121, 80
80.072, 122, 80
80.107, 123, 80
80.125, 124, 80
80.125, 125, 80
80.125, 126, 80
80.125, 127, 80
80.125, 128, 80
80.125, 129, 80
80.125, 130, 80
80.125, 131, 80
80.125, 132, 80
80.125, 133, 80
80.142, 134, 80
80.142, 135, 80
80.142, 136, 80
80.142, 137, 80
80.142, 138, 80
80.16, 139, 80
80.16, 140, 80
80.178, 141, 80
80.178, 142, 80
80.512, 142, 81
81.519, 142, 82
81.996, 142, 83
82.825, 142, 84
83.637, 142, 85
84.607, 142, 86
85.12, 142, 87
85.914, 142, 88
86.532, 142, 89
86.992, 118, 89
86.992, 119, 89
86.992, 120, 89
86.992, 121, 89
86.992, 122, 89
87.009, 123, 89
87.045, 124, 89
87.045, 125, 89
87.256, 126, 89
87.291, 127, 89
87.291, 128, 89
87.291, 129, 89
87.309, 130, 89
87.309, 131, 89
87.309, 132, 89
87.327, 133, 89
87.327, 134, 89
87.344, 135, 89
87.397, 136, 89
87.433, 137, 89
87.45, 138, 89
87.45, 139, 89
87.468, 140, 89
87.468, 141, 89
87.468, 142, 89
87.502, 142, 90
87.609, 143, 90
87.609, 144, 90
87.609, 145, 90
87.644, 146, 90
88.439, 146, 91
89.339, 146, 92
89.657, 146, 93
90.327, 146, 94
92.023, 146, 95
92.517, 146, 96
93.328, 146, 97
93.821, 146, 98
94.156, 146, 99
95.764, 146, 100
95.905, 120, 100
95.905, 121, 100
95.923, 122, 100
95.941, 123, 100
95.941, 124, 100
95.941, 125, 100
95.941, 126, 100
95.941, 127, 100
95.958, 128, 100
95.976, 129, 100
95.976, 130, 100
95.976, 131, 100
95.994, 132, 100
95.994, 133, 100
95.994, 134, 100
96.011, 135, 100
96.047, 136, 100
96.153, 137, 100
96.153, 138, 100
96.153, 139, 100
96.17, 140, 100
96.188, 141, 100
96.188, 142, 100
96.471, 142, 101
96.63, 143, 101
96.63, 144, 101
96.648, 145, 101
96.648, 146, 101
96.665, 147, 101
96.665, 148, 101
96.683, 149, 101
96.701, 150, 101
96.701, 151, 101
96.701, 152, 101
96.701, 153, 101
96.718, 154, 101
96.736, 155, 101
96.806, 156, 101
96.806, 157, 101
97.527, 157, 102
98.178, 157, 103
98.654, 157, 104
99.757, 157, 105
99.845, 157, 106
100.975, 157, 107
101.628, 157, 108
102.616, 157, 109
103.481, 157, 110
103.994, 157, 111
105.545, 157, 112
105.704, 157, 113
106.906, 129, 113
106.906, 130, 113
106.923, 131, 113
106.923, 132, 113
106.923, 133, 113
106.923, 134, 113
106.941, 135, 113
107.17, 135, 114
107.77, 135, 115
107.823, 135, 116
109.448, 135, 117
109.571, 135, 118
110.031, 136, 118
110.048, 137, 118
110.048, 138, 118
110.048, 139, 118
110.048, 140, 118
110.048, 141, 118
110.048, 142, 118
110.083, 143, 118
110.083, 144, 118
110.101, 145, 118
110.118, 146, 118
110.17, 147, 118
110.17, 148, 118
110.346, 149, 118
110.523, 150, 118
110.523, 151, 118
110.717, 152, 118
110.717, 153, 118
110.717, 154, 118
110.841, 154, 119
111.597, 154, 120
112.145, 154, 121
113.099, 154, 122
113.505, 154, 123
114.741, 154, 124
115.588, 154, 125
115.905, 154, 126
117.158, 154, 127
117.264, 154, 128
118.518, 154, 129
119.419, 154, 130
120.319, 154, 131
120.902, 155, 131
120.919, 156, 131
120.919, 157, 131
120.919, 158, 131
120.919, 159, 131
120.937, 159, 132
121.043, 160, 132
121.043, 161, 132
121.043, 162, 132
121.043, 163, 132
121.043, 164, 132
121.043, 165, 132
121.061, 166, 132
121.061, 167, 132
121.149, 168, 132
121.149, 169, 132
121.167, 170, 132
121.167, 171, 132
121.185, 172, 132
121.202, 173, 132
121.22, 174, 132
121.22, 175, 132
121.255, 176, 132
121.273, 177, 132
121.291, 178, 132
121.326, 179, 132
121.326, 180, 132
121.344, 181, 132
121.361, 182, 132
121.361, 183, 132
121.361, 184, 132
121.361, 185, 132
121.75, 185, 133
122.755, 185, 134
122.86, 183, 134
122.878, 184, 134
122.878, 185, 134
123.689, 185, 135
124.361, 185, 136
124.502, 181, 136
124.502, 182, 136
124.502, 183, 136
124.502, 184, 136
124.679, 185, 136
124.696, 186, 136
124.714, 187, 136
124.767, 188, 136
124.785, 189, 136
124.785, 190, 136
124.802, 191, 136
124.802, 192, 136
124.838, 193, 136
124.838, 194, 136
124.838, 195, 136
124.838, 196, 136
124.838, 197, 136
124.891, 197, 137
125.844, 197, 138
126.338, 195, 138
126.356, 196, 138
126.356, 197, 138
126.515, 197, 139
127.325, 197, 140
127.978, 193, 140
127.978, 194, 140
127.978, 195, 140
127.978, 196, 140
127.978, 197, 140
128.525, 197, 141
128.861, 197, 142
129.761, 191, 142
129.779, 192, 142
129.779, 193, 142
129.779, 194, 142
129.779, 195, 142
129.796, 196, 142
129.796, 197, 142
129.814, 198, 142
129.814, 199, 142
129.902, 200, 142
129.902, 201, 142
129.902, 202, 142
129.902, 203, 142
129.902, 204, 142
129.92, 205, 142
129.938, 206, 142
129.938, 207, 142
130.025, 208, 142
130.184, 208, 143
130.803, 208, 144
131.331, 208, 145
131.525, 206, 145
131.525, 207, 145
131.878, 208, 145
132.478, 208, 146
132.759, 208, 147
133.5, 204, 147
133.641, 205, 147
133.641, 206, 147
133.641, 207, 147
133.924, 207, 148
134.56, 207, 149
135.073, 207, 150
135.408, 201, 150
135.426, 202, 150
135.426, 203, 150
135.426, 204, 150
135.426, 205, 150
135.426, 206, 150
135.426, 207, 150
136.645, 207, 151
137.016, 207, 152
137.405, 199, 152
137.67, 200, 152
137.67, 201, 152
137.705, 202, 152
137.705, 203, 152
137.705, 204, 152
137.776, 205, 152
137.776, 206, 152
137.776, 207, 152
137.811, 208, 152
137.917, 208, 153
138.394, 208, 154
139.083, 208, 155
140.036, 198, 155
140.036, 199, 155
140.036, 200, 155
140.054, 201, 155
140.054, 202, 155
140.054, 203, 155
140.089, 204, 155
140.089, 205, 155
140.089, 206, 155
140.142, 207, 155
140.16, 208, 155
140.16, 209, 155
140.354, 209, 156
140.531, 209, 157
141.626, 209, 158
141.661, 207, 158
141.661, 208, 158
141.661, 209, 158
142.402, 209, 159
142.826, 209, 160
143.286, 205, 160
143.286, 206, 160
143.409, 207, 160
143.409, 208, 160
143.639, 209, 160
143.745, 210, 160
143.763, 211, 160
143.763, 212, 160
143.763, 213, 160
143.78, 214, 160
144.134, 214, 161
144.134, 214, 162
145.28, 212, 162
145.28, 213, 162
145.332, 214, 162
145.544, 214, 163
146.372, 214, 164
146.725, 214, 165
146.972, 210, 165
146.972, 211, 165
146.972, 212, 165
146.989, 213, 165
146.989, 214, 165
147.995, 214, 166
148.331, 214, 167
148.772, 208, 167
149.531, 208, 168
150.13, 208, 169
150.57, 209, 169
150.977, 209, 170
152.195, 209, 171
152.548, 201, 171
152.565, 202, 171
152.565, 203, 171
152.565, 204, 171
152.565, 205, 171
152.565, 206, 171
152.565, 207, 171
152.619, 208, 171
152.619, 209, 171
152.707, 209, 172
152.953, 210, 172
152.971, 211, 172
152.971, 212, 172
152.971, 213, 172
152.989, 214, 172
152.989, 215, 172
152.989, 216, 172
152.989, 217, 172
152.989, 218, 172
153.501, 218, 173
154.154, 218, 174
154.49, 216, 174
154.578, 217, 174
154.578, 218, 174
155.109, 218, 175
155.99, 218, 176
156.201, 214, 176
156.272, 215, 176
156.429, 216, 176
156.429, 217, 176
156.429, 218, 176
156.677, 218, 177
157.065, 218, 178
158.213, 212, 178
158.213, 213, 178
158.248, 214, 178
158.301, 215, 178
158.301, 216, 178
158.301, 217, 178
158.371, 217, 179
158.935, 217, 180
160.276, 209, 180
160.329, 209, 181
160.399, 209, 182
160.523, 210, 182
160.541, 211, 182
160.558, 212, 182
160.558, 213, 182
160.558, 214, 182
160.558, 215, 182
160.558, 216, 182
160.558, 217, 182
161.423, 217, 183
162.448, 217, 184
162.784, 207, 184
162.819, 208, 184
162.837, 209, 184
162.837, 210, 184
162.837, 211, 184
162.908, 212, 184
162.908, 213, 184
162.925, 214, 184
162.943, 215, 184
162.978, 215, 185
164.177, 215, 186
164.231, 215, 187
165.464, 203, 187
165.464, 204, 187
165.5, 205, 187
165.5, 206, 187
165.5, 207, 187
165.517, 208, 187
165.553, 208, 188
165.571, 209, 188
165.571, 210, 188
165.588, 211, 188
165.588, 212, 188
165.588, 213, 188
165.606, 214, 188
165.694, 215, 188
165.694, 216, 188
165.729, 217, 188
165.747, 218, 188
165.8, 219, 188
165.8, 220, 188
165.8, 221, 188
165.8, 222, 188
165.818, 223, 188
165.818, 224, 188
165.853, 225, 188
166.312, 225, 189
167.107, 225, 190
167.355, 223, 190
167.39, 224, 190
167.443, 225, 190
167.973, 225, 191
168.167, 225, 192
169.068, 221, 192
169.086, 222, 192
169.139, 223, 192
169.174, 224, 192
169.192, 225, 192
169.192, 226, 192
169.192, 227, 192
169.192, 228, 192
169.192, 229, 192
169.192, 230, 192
169.21, 231, 192
169.227, 232, 192
169.227, 233, 192
169.227, 234, 192
169.227, 235, 192
169.245, 236, 192
169.245, 237, 192
169.245, 238, 192
169.245, 239, 192
169.245, 240, 192
169.245, 241, 192
169.245, 242, 192
169.263, 243, 192
169.368, 244, 192
169.368, 245, 192
169.368, 246, 192
169.386, 247, 192
169.386, 248, 192
169.386, 249, 192
169.403, 250, 192
169.403, 251, 192
169.492, 252, 192
169.509, 253, 192
169.509, 254, 192
169.863, 255, 192
169.933, 255, 193
170.393, 255, 194
170.923, 255, 195
171.365, 253, 195
171.365, 254, 195
171.859, 254, 196
171.876, 254, 197
172.988, 250, 197
173.024, 251, 197
173.042, 252, 197
173.059, 253, 197
173.059, 254, 197
173.059, 255, 197
173.924, 255, 198
174.136, 256, 198
174.136, 257, 198
174.136, 258, 198
174.136, 259, 198
174.136, 260, 198
174.136, 261, 198
174.419, 262, 198
174.419, 263, 198
174.436, 264, 198
174.454, 265, 198
174.736, 266, 198
174.736, 267, 198
174.736, 268, 198
174.736, 268, 199
174.754, 269, 199
174.789, 270, 199
174.894, 271, 199
174.947, 272, 199
174.947, 273, 199
174.964, 273, 200
175.088, 274, 200
175.088, 275, 200
175.088, 276, 200
175.088, 277, 200
175.088, 278, 200
175.106, 279, 200
175.106, 280, 200
175.123, 281, 200
175.123, 282, 200
175.123, 283, 200
175.123, 284, 200
175.141, 285, 200
175.159, 286, 200
175.159, 287, 200
175.159, 288, 200
175.159, 289, 200
175.247, 290, 200
175.247, 291, 200
175.247, 292, 200
175.283, 293, 200
175.283, 294, 200
175.3, 295, 200
175.3, 296, 200
175.336, 297, 200
176.042, 297, 201
176.148, 297, 202
176.836, 295, 202
176.836, 296, 202
176.978, 297, 202
176.978, 298, 202
177.631, 299, 202
177.631, 300, 202
177.631, 301, 202
177.631, 302, 202
177.648, 302, 203
177.666, 303, 203
177.666, 304, 203
177.666, 305, 203
177.666, 306, 203
177.666, 307, 203
177.684, 308, 203
177.684, 309, 203
177.684, 310, 203
178.267, 310, 204
179.114, 310, 205
179.185, 308, 205
179.185, 309, 205
179.185, 310, 205
179.503, 311, 205
179.503, 312, 205
179.503, 313, 205
179.521, 314, 205
179.521, 315, 205
179.521, 316, 205
179.538, 317, 205
179.538, 318, 205
179.574, 319, 205
179.574, 320, 205
179.574, 321, 205
179.591, 322, 205
179.591, 323, 205
179.591, 324, 205
179.591, 325, 205
179.591, 326, 205
179.609, 327, 205
179.644, 328, 205
179.644, 329, 205
179.644, 330, 205
179.644, 331, 205
180.103, 331, 206
180.191, 331, 207
181.145, 329, 207
181.145, 330, 207
181.145, 331, 207
181.145, 332, 207
181.533, 333, 207
181.533, 334, 207
181.551, 335, 207
181.551, 336, 207
181.586, 337, 207
181.586, 338, 207
181.604, 339, 207
181.639, 340, 207
181.886, 340, 208
181.903, 340, 209
182.874, 340, 210
183.138, 338, 210
183.156, 339, 210
183.156, 340, 210
184.445, 340, 211
184.48, 340, 212
184.78, 336, 212
184.78, 337, 212
184.78, 338, 212
184.78, 339, 212
184.78, 340, 212
185.68, 340, 213
186.563, 334, 213
186.581, 335, 213
186.581, 336, 213
186.581, 337, 213
186.581, 338, 213
186.598, 339, 213
186.598, 340, 213
186.616, 340, 214
187.499, 340, 215
188.223, 340, 216
188.294, 340, 217
188.577, 332, 217
188.665, 333, 217
188.683, 334, 217
188.683, 335, 217
188.683, 336, 217
188.683, 337, 217
188.683, 338, 217
188.7, 339, 217
188.7, 340, 217
189.918, 340, 218
190.112, 340, 219
190.925, 330, 219
190.925, 331, 219
191.313, 331, 220
192.285, 331, 221
192.285, 331, 222
193.449, 319, 222
193.449, 320, 222
193.449, 321, 222
193.767, 321, 223
194.153, 321, 224
194.647, 321, 225
196.359, 307, 225
196.359, 308, 225
196.359, 309, 225
196.535, 310, 225
196.8, 310, 226
196.853, 310, 227
197.875, 310, 228
198.281, 310, 229
199.111, 310, 230
199.924, 294, 230
199.924, 295, 230
199.924, 296, 230
199.942, 297, 230
200.136, 297, 231
200.189, 298, 231
200.189, 299, 231
200.207, 300, 231
200.207, 301, 231
200.366, 302, 231
200.383, 303, 231
200.383, 304, 231
200.401, 305, 231
200.401, 306, 231
200.595, 306, 232
201.743, 306, 233
202.06, 306, 234
203.434, 306, 235
203.893, 306, 236
204.371, 288, 236
204.388, 289, 236
204.388, 290, 236
204.388, 291, 236
204.388, 292, 236
204.406, 293, 236
204.406, 294, 236
204.406, 295, 236
204.406, 296, 236
204.406, 296, 237
204.441, 297, 237
205.554, 297, 238
206.667, 297, 239
206.932, 297, 240
207.868, 297, 241
208.609, 297, 242
209.156, 277, 242
209.156, 278, 242
209.174, 279, 242
209.174, 280, 242
209.227, 281, 242
209.369, 282, 242
209.386, 283, 242
209.386, 284, 242
209.386, 285, 242
209.386, 286, 242
209.386, 287, 242
209.422, 288, 242
209.422, 289, 242
209.439, 290, 242
209.439, 291, 242
209.457, 292, 242
209.457, 293, 242
209.492, 294, 242
209.492, 295, 242
209.492, 296, 242
209.51, 297, 242
209.528, 298, 242
209.528, 299, 242
209.528, 300, 242
209.545, 301, 242
209.545, 302, 242
209.545, 303, 242
209.545, 304, 242
209.563, 305, 242
209.651, 306, 242
209.651, 307, 242
209.651, 308, 242
209.687, 309, 242
209.74, 310, 242
209.74, 310, 243
209.757, 311, 243
210.092, 312, 243
210.11, 313, 243
210.11, 314, 243
210.11, 315, 243
210.11, 316, 243
210.11, 317, 243
210.127, 318, 243
210.127, 319, 243
210.127, 320, 243
210.18, 321, 243
210.198, 322, 243
210.198, 323, 243
210.198, 324, 243
210.198, 325, 243
210.233, 326, 243
210.233, 327, 243
210.269, 327, 244
210.322, 328, 244
210.339, 329, 244
210.339, 330, 244
210.339, 331, 244
210.41, 332, 244
210.41, 333, 244
210.445, 334, 244
210.445, 335, 244
210.445, 336, 244
210.639, 337, 244
211.204, 337, 245
212.139, 337, 246
212.702, 337, 247
213.674, 337, 248
214.185, 337, 249
214.786, 337, 250
216.303, 315, 250
216.303, 316, 250
216.321, 317, 250
216.356, 318, 250
216.356, 319, 250
216.374, 320, 250
216.374, 321, 250
216.374, 322, 250
216.374, 322, 251
216.392, 323, 251
216.409, 324, 251
216.409, 325, 251
216.409, 326, 251
216.409, 327, 251
216.409, 328, 251
216.427, 329, 251
216.427, 330, 251
216.48, 331, 251
216.886, 331, 252
217.434, 331, 253
217.469, 332, 253
217.487, 333, 253
217.487, 334, 253
217.487, 335, 253
217.487, 336, 253
217.487, 337, 253
217.487, 338, 253
217.487, 339, 253
217.487, 340, 253
218.423, 340, 254
218.547, 340, 255
220.483, 340, 256
221.155, 340, 257
222.072, 340, 258
222.249, 340, 259
222.743, 340, 260
224.314, 316, 260
224.314, 317, 260
224.385, 317, 261
224.402, 318, 261
224.402, 319, 261
224.402, 320, 261
224.402, 321, 261
224.42, 322, 261
224.438, 323, 261
224.438, 324, 261
224.438, 325, 261
224.491, 326, 261
224.491, 327, 261
224.491, 328, 261
224.526, 329, 261
224.526, 330, 261
224.791, 331, 261
224.791, 331, 262
224.95, 332, 262
224.95, 333, 262
224.95, 334, 262
224.968, 335, 262
225.039, 336, 262
225.039, 337, 262
225.039, 338, 262
225.056, 339, 262
225.056, 340, 262
225.056, 341, 262
225.056, 342, 262
225.056, 343, 262
225.232, 344, 262
225.232, 345, 262
225.232, 346, 262
225.303, 347, 262
225.32, 348, 262
225.32, 349, 262
225.338, 350, 262
225.338, 351, 262
225.338, 352, 262
225.338, 353, 262
225.373, 354, 262
225.373, 355, 262
225.426, 356, 262
225.462, 357, 262
225.497, 358, 262
225.886, 358, 263
226.133, 358, 264
226.31, 359, 264
226.31, 360, 264
226.31, 361, 264
226.327, 362, 264
226.38, 363, 264
226.398, 364, 264
226.398, 365, 264
226.416, 366, 264
226.416, 367, 264
226.433, 368, 264
226.433, 369, 264
226.451, 370, 264
226.469, 371, 264
226.486, 372, 264
226.486, 373, 264
227.069, 373, 265
227.986, 371, 265
227.986, 372, 265
227.986, 373, 265
228.216, 374, 265
228.234, 375, 265
228.234, 376, 265
228.234, 377, 265
228.234, 378, 265
228.252, 379, 265
228.252, 380, 265
228.252, 381, 265
228.269, 382, 265
228.269, 383, 265
228.269, 384, 265
228.287, 385, 265
228.287, 386, 265
228.305, 387, 265
228.34, 388, 265
228.358, 389, 265
228.393, 390, 265
228.393, 391, 265
228.428, 392, 265
228.428, 393, 265
228.428, 394, 265
228.603, 394, 266
228.992, 394, 267
229.503, 394, 268
229.926, 392, 268
229.926, 393, 268
229.926, 394, 268
230.12, 394, 269
230.948, 394, 270
231.549, 390, 270
231.549, 391, 270
231.566, 392, 270
231.566, 393, 270
231.584, 394, 270
232.379, 394, 271
232.626, 394, 272
233.367, 388, 272
233.367, 389, 272
233.367, 390, 272
233.367, 391, 272
233.367, 392, 272
233.367, 393, 272
233.367, 394, 272
233.65, 394, 273
234.462, 394, 274
235.345, 386, 274
235.345, 387, 274
235.362, 388, 274
235.362, 389, 274
235.38, 390, 274
235.38, 391, 274
235.38, 392, 274
235.416, 393, 274
235.433, 394, 274
235.504, 394, 275
236.28, 394, 276
236.65, 394, 277
237.569, 394, 278
237.64, 384, 278
237.657, 385, 278
237.675, 386, 278
237.675, 387, 278
237.728, 388, 278
237.746, 389, 278
237.746, 390, 278
237.746, 391, 278
237.746, 392, 278
237.746, 393, 278
237.746, 394, 278
237.763, 395, 278
238.276, 395, 279
239.121, 395, 280
239.262, 393, 280
