Time, Catch
27.697, 1
28.952, 2
30.789, 3
31.461, 4
32.202, 5
32.927, 6
33.951, 7
34.252, 8
34.922, 9
35.575, 10
36.314, 11
37.389, 12
38.413, 13
38.484, 14
39.385, 15
40.215, 16
41.116, 17
42.192, 18
42.775, 19
43.482, 20
43.87, 21
44.577, 22
45.601, 23
46.784, 24
48.002, 25
49.626, 26
54.83, 27
