Time, Catch
22.232, 1
24.3, 2
25.778, 3
26.446, 4
27.696, 5
28.628, 6
29.387, 7
30.217, 8
31.342, 9
31.904, 10
33.277, 11
33.804, 12
35.051, 13
35.756, 14
37.254, 15
37.483, 16
