Time, Plan
0.319, 1
1.025, 2
1.112, 3
1.182, 4
1.217, 5
1.27, 6
1.518, 7
1.677, 8
1.73, 9
1.907, 10
7.907, 8
8.913, 9
9.354, 10
16.85, 6
17.627, 7
18.21, 8
26.978, 9
