Time, Plan
1.497, 1
3.367, 2
3.385, 3
3.508, 4
3.561, 5
4.798, 6
4.815, 7
5.168, 8
5.31, 9
5.504, 10
5.663, 11
11.668, 9
12.232, 10
12.268, 11
16.272, 12
16.378, 13
16.431, 14
16.449, 15
17.491, 16
17.597, 17
18.568, 18
18.727, 19
18.763, 20
20.634, 21
21.553, 22
27.556, 20
27.75, 21
28.316, 22
29.252, 23
29.57, 24
29.658, 25
29.888, 26
29.906, 27
30.612, 28
30.648, 29
36.632, 27
36.65, 28
36.667, 29
44.171, 25
44.312, 26
46.484, 27
47.349, 28
