Time, Plan
78.028, 272
78.046, 273
78.046, 274
79.671, 270
79.741, 271
79.741, 272
79.741, 273
79.777, 274
79.777, 275
81.279, 273
81.385, 274
81.385, 275
83.008, 271
83.008, 272
83.008, 273
83.008, 274
83.52, 275
83.537, 276
83.573, 277
83.573, 278
83.59, 279
83.59, 280
83.59, 281
83.608, 282
83.608, 283
83.855, 284
84.015, 285
84.121, 286
84.121, 287
84.121, 288
84.121, 289
84.121, 290
84.121, 291
84.121, 292
84.121, 293
85.566, 294
85.584, 295
85.637, 296
85.655, 297
85.655, 298
85.655, 299
85.672, 300
85.672, 301
85.672, 302
85.672, 303
87.171, 301
87.171, 302
87.171, 303
87.189, 304
87.189, 305
87.207, 306
87.207, 307
87.224, 308
87.224, 309
87.224, 310
87.224, 311
87.224, 312
87.224, 313
88.725, 311
88.777, 312
88.777, 313
88.777, 314
88.777, 315
88.777, 316
88.795, 317
88.813, 318
88.813, 319
88.813, 320
88.813, 321
88.813, 322
88.813, 323
88.848, 324
88.848, 325
88.866, 326
88.866, 327
88.883, 328
90.382, 326
90.382, 327
90.417, 328
90.417, 329
90.417, 330
90.417, 331
90.417, 332
90.452, 333
90.488, 334
90.488, 335
91.988, 333
92.024, 334
92.024, 335
93.648, 331
93.648, 332
93.701, 333
93.982, 334
93.982, 335
95.749, 329
95.767, 330
95.767, 331
95.767, 332
95.82, 333
95.855, 334
95.855, 335
97.831, 327
97.884, 328
97.884, 329
97.884, 330
97.955, 331
98.201, 332
98.431, 333
100.638, 323
100.655, 324
100.655, 325
100.673, 326
100.673, 327
100.779, 328
100.797, 329
100.814, 330
100.814, 331
100.832, 332
100.85, 333
100.867, 334
100.867, 335
100.867, 336
100.885, 337
100.903, 338
100.903, 339
100.903, 340
100.903, 341
100.92, 342
100.92, 343
100.92, 344
100.92, 345
100.92, 346
102.42, 344
102.42, 345
102.509, 346
104.133, 342
104.133, 343
104.151, 344
104.151, 345
104.186, 346
105.968, 340
105.968, 341
106.003, 342
106.056, 343
106.056, 344
106.056, 345
106.074, 346
108.05, 338
108.05, 339
108.05, 340
108.05, 341
108.068, 342
108.068, 343
108.086, 344
108.086, 345
108.086, 346
110.309, 336
110.327, 337
110.327, 338
110.327, 339
110.38, 340
110.38, 341
110.768, 342
110.839, 343
110.839, 344
110.839, 345
110.839, 346
113.361, 334
113.414, 335
113.414, 336
113.431, 337
113.431, 338
114.155, 339
114.155, 340
114.244, 341
114.261, 342
114.261, 343
114.261, 344
114.279, 345
114.297, 346
114.65, 347
116.152, 345
116.311, 346
116.364, 347
116.4, 348
116.452, 349
116.452, 350
116.47, 351
116.488, 352
116.488, 353
116.505, 354
116.505, 355
116.505, 356
118.008, 354
118.008, 355
118.025, 356
118.255, 357
118.255, 358
119.752, 356
121.393, 352
121.393, 353
121.411, 354
121.411, 355
121.411, 356
123.192, 350
123.192, 351
123.21, 352
123.228, 353
123.333, 354
123.386, 355
123.404, 356
125.381, 348
125.416, 349
125.416, 350
125.416, 351
125.434, 352
125.54, 353
125.557, 354
125.557, 355
125.557, 356
127.765, 346
128.348, 347
128.436, 348
128.471, 349
128.524, 350
128.524, 351
128.542, 352
128.612, 353
128.63, 354
128.63, 355
128.63, 356
128.63, 357
128.63, 358
128.647, 359
128.665, 360
128.665, 361
128.665, 362
128.665, 363
128.665, 364
128.683, 365
128.7, 366
128.7, 367
128.7, 368
130.199, 366
130.217, 367
130.234, 368
131.858, 364
131.858, 365
131.858, 366
131.858, 367
131.858, 368
133.64, 362
133.71, 363
133.71, 364
133.71, 365
133.728, 366
133.728, 367
133.728, 368
133.728, 369
133.728, 370
133.728, 371
133.728, 372
133.746, 373
133.763, 374
133.763, 375
133.763, 376
133.781, 377
133.781, 378
133.781, 379
133.781, 380
133.781, 381
135.282, 379
135.282, 380
135.282, 381
135.53, 382
135.53, 383
135.53, 384
135.547, 385
135.547, 386
135.547, 387
137.063, 385
137.063, 386
137.063, 387
137.063, 388
137.063, 389
137.063, 390
137.063, 391
137.081, 392
137.099, 393
137.099, 394
137.099, 395
137.099, 396
137.099, 397
137.099, 398
137.099, 399
137.099, 400
137.116, 401
137.116, 402
137.134, 403
137.134, 404
137.169, 405
137.169, 406
137.187, 407
137.222, 408
137.222, 409
137.24, 410
137.24, 411
137.258, 412
138.759, 410
138.794, 411
138.794, 412
139.252, 413
139.305, 414
139.305, 415
139.323, 416
139.323, 417
139.323, 418
139.376, 419
139.376, 420
139.376, 421
139.411, 422
139.552, 423
139.552, 424
139.552, 425
139.552, 426
139.552, 427
139.588, 428
139.588, 429
139.588, 430
139.588, 431
139.605, 432
141.106, 430
141.106, 431
141.106, 432
142.73, 428
142.73, 429
142.801, 430
142.801, 431
142.801, 432
144.584, 426
144.584, 427
144.584, 428
144.584, 429
144.655, 430
144.655, 431
144.655, 432
146.632, 424
146.632, 425
146.65, 426
146.65, 427
146.667, 428
146.685, 429
146.685, 430
146.703, 431
146.703, 432
148.924, 422
148.924, 423
148.924, 424
148.924, 425
151.449, 413
151.52, 414
151.573, 415
151.573, 416
152.173, 417
152.173, 418
152.226, 419
152.261, 420
152.261, 421
152.261, 422
152.261, 423
152.296, 424
152.296, 425
152.332, 426
152.332, 427
152.631, 428
152.666, 429
152.684, 430
152.702, 431
152.702, 432
152.702, 433
152.702, 434
152.719, 435
154.218, 433
154.218, 434
154.218, 435
154.254, 436
154.254, 437
154.254, 438
154.325, 439
154.325, 440
154.325, 441
154.36, 442
154.36, 443
154.36, 444
154.643, 445
156.144, 443
156.162, 444
156.215, 445
156.25, 446
156.268, 447
157.258, 448
157.258, 449
157.258, 450
157.275, 451
157.381, 452
157.381, 453
157.381, 454
157.399, 455
157.399, 456
157.399, 457
157.399, 458
157.399, 459
158.9, 457
158.917, 458
158.917, 459
160.542, 455
160.595, 456
160.595, 457
160.595, 458
160.595, 459
162.378, 453
162.396, 454
162.396, 455
162.467, 456
162.467, 457
162.555, 458
162.555, 459
162.555, 460
162.555, 461
162.555, 462
162.626, 463
162.644, 464
162.644, 465
164.143, 463
164.143, 464
165.397, 465
167.019, 461
167.037, 462
167.037, 463
167.037, 464
167.037, 465
167.143, 466
167.143, 467
167.143, 468
168.658, 466
168.658, 467
168.658, 468
168.658, 469
170.16, 467
170.16, 468
170.16, 469
170.16, 470
170.16, 471
170.16, 472
170.16, 473
170.16, 474
170.16, 475
170.389, 476
170.407, 477
170.407, 478
172.48, 479
172.48, 480
173.485, 481
173.573, 482
174.79, 483
174.79, 484
176.842, 485
176.842, 486
178.867, 487
178.867, 488
179.87, 489
181.37, 487
181.37, 488
181.37, 489
182.094, 490
182.111, 491
182.111, 492
183.113, 493
183.184, 494
184.207, 495
184.224, 496
186.251, 497
186.251, 498
188.272, 499
189.771, 497
189.771, 498
189.771, 499
189.771, 500
191.271, 498
191.271, 499
191.678, 500
193.107, 501
194.607, 499
195.049, 500
196.673, 496
196.673, 497
196.673, 498
196.709, 499
196.78, 500
198.56, 494
198.56, 495
198.578, 496
198.578, 497
198.578, 498
198.595, 499
198.613, 500
200.592, 492
200.609, 493
200.609, 494
200.645, 495
200.698, 496
200.698, 497
200.733, 498
200.733, 499
200.751, 500
202.376, 501
204.582, 491
204.582, 492
204.582, 493
204.599, 494
204.617, 495
204.617, 496
204.635, 497
204.67, 498
204.847, 499
204.847, 500
205.128, 501
207.653, 489
208.905, 490
208.922, 491
208.957, 492
208.957, 493
208.974, 494
209.045, 495
209.063, 496
209.063, 497
209.08, 498
209.222, 499
209.222, 500
209.222, 501
209.716, 502
209.716, 503
209.716, 504
209.716, 505
209.734, 506
209.734, 507
209.769, 508
209.787, 509
209.804, 510
211.303, 508
211.321, 509
211.321, 510
211.356, 511
211.392, 512
211.409, 513
211.409, 514
211.692, 515
211.904, 516
211.904, 517
211.904, 518
211.922, 519
211.94, 520
211.94, 521
211.94, 522
211.957, 523
212.01, 524
212.046, 525
212.152, 526
212.169, 527
212.187, 528
212.187, 529
212.205, 530
213.332, 531
214.849, 529
214.867, 530
214.902, 531
214.955, 532
214.955, 533
214.955, 534
215.977, 535
216.012, 536
217.05, 537
217.067, 538
220.099, 539
220.116, 540
221.174, 541
221.174, 542
222.215, 543
222.215, 544
224.22, 545
224.273, 546
225.291, 547
225.379, 548
227.392, 549
227.426, 550
229.93, 548
229.93, 549
229.93, 550
231.556, 546
231.556, 547
231.573, 548
231.573, 549
231.609, 550
233.388, 544
233.406, 545
233.459, 546
233.459, 547
233.477, 548
233.477, 549
233.494, 550
233.883, 551
233.883, 552
233.954, 553
233.954, 554
233.954, 555
233.954, 556
233.954, 557
235.453, 555
235.453, 556
235.453, 557
237.078, 553
237.096, 554
237.096, 555
237.096, 556
237.131, 557
237.131, 558
237.149, 559
238.65, 557
238.65, 558
238.703, 559
238.756, 560
238.756, 561
238.756, 562
238.792, 563
238.792, 564
239.846, 565
239.846, 566
240.918, 567
240.918, 568
245.426, 566
245.443, 567
245.443, 568
247.066, 564
247.084, 565
247.189, 566
247.207, 567
247.207, 568
248.99, 562
248.99, 563
248.99, 564
249.008, 565
249.061, 566
249.149, 567
249.149, 568
251.127, 560
251.127, 561
251.127, 562
251.145, 563
251.145, 564
251.145, 565
251.145, 566
251.163, 567
251.163, 568
253.386, 558
253.386, 559
253.386, 560
253.404, 561
253.404, 562
253.404, 563
253.404, 564
254.127, 565
254.162, 566
254.198, 567
254.215, 568
256.724, 556
256.795, 557
256.795, 558
257.007, 559
258.597, 560
258.597, 561
261.509, 547
261.509, 548
261.509, 549
261.544, 550
261.792, 551
261.792, 552
261.827, 553
261.845, 554
261.845, 555
261.845, 556
261.845, 557
261.88, 558
261.916, 559
265.304, 543
265.322, 544
265.322, 545
265.322, 546
265.34, 547
265.34, 548
265.34, 549
265.375, 550
269.345, 532
269.345, 533
269.345, 534
269.345, 535
269.345, 536
269.363, 537
269.592, 538
269.592, 539
269.61, 540
269.628, 541
269.91, 542
269.91, 543
269.91, 544
269.91, 545
269.928, 546
269.928, 547
269.963, 548
269.963, 549
269.963, 550
269.963, 551
269.963, 552
269.981, 553
269.981, 554
269.999, 555
269.999, 556
269.999, 557
270.052, 558
270.052, 559
270.069, 560
270.069, 561
270.087, 562
270.087, 563
270.087, 564
270.087, 565
270.087, 566
270.087, 567
270.087, 568
270.105, 569
270.105, 570
270.105, 571
271.605, 569
271.605, 570
271.623, 571
271.64, 572
271.64, 573
271.64, 574
271.64, 575
271.658, 576
271.658, 577
271.658, 578
271.693, 579
271.693, 580
273.195, 578
273.213, 579
273.231, 580
274.872, 576
274.872, 577
274.872, 578
274.872, 579
274.872, 580
276.655, 574
276.726, 575
276.744, 576
276.744, 577
276.744, 578
276.761, 579
276.761, 580
278.736, 572
278.736, 573
278.736, 574
278.736, 575
278.736, 576
278.736, 577
278.789, 578
278.789, 579
278.807, 580
281.03, 570
281.03, 571
283.554, 559
283.572, 560
283.572, 561
283.572, 562
283.572, 563
283.572, 564
283.572, 565
283.572, 566
283.589, 567
283.589, 568
283.589, 569
283.589, 570
283.678, 571
283.678, 572
283.695, 573
283.695, 574
283.695, 575
283.713, 576
286.608, 562
286.608, 563
286.625, 564
286.625, 565
286.625, 566
286.678, 567
286.731, 568
286.749, 569
286.749, 570
286.749, 571
286.749, 572
286.89, 573
286.943, 574
286.943, 575
286.979, 576
286.979, 577
286.996, 578
287.031, 579
287.031, 580
287.031, 581
287.031, 582
287.226, 583
287.261, 584
287.279, 585
288.284, 586
288.337, 587
288.408, 588
288.408, 589
289.909, 587
289.927, 588
289.927, 589
290.704, 590
290.722, 591
290.722, 592
290.722, 593
290.81, 594
290.81, 595
290.81, 596
290.81, 597
290.81, 598
290.81, 599
290.828, 600
290.828, 601
290.828, 602
290.845, 603
290.881, 604
290.898, 605
290.898, 606
290.916, 607
290.934, 608
290.934, 609
290.934, 610
290.934, 611
290.934, 612
291.004, 613
292.5, 611
292.57, 612
292.694, 613
294.316, 609
294.316, 610
294.316, 611
294.316, 612
294.386, 613
296.167, 607
296.184, 608
296.184, 609
296.202, 610
296.202, 611
296.326, 612
298.303, 604
298.303, 605
298.339, 606
298.339, 607
298.339, 608
298.621, 609
298.621, 610
298.639, 611
298.639, 612
298.761, 613
300.985, 603
301.003, 604
301.003, 605
301.003, 606
301.02, 607
301.038, 608
301.056, 609
303.581, 597
303.598, 598
303.634, 599
303.634, 600
303.634, 601
303.634, 602
303.634, 603
306.548, 589
309.94, 573
309.94, 574
309.94, 575
309.94, 576
309.975, 577
310.028, 578
310.046, 579
310.134, 580
310.187, 581
310.187, 582
310.187, 583
310.205, 584
310.258, 585
310.258, 586
310.382, 587
314.372, 569
314.424, 570
314.424, 571
314.424, 572
314.46, 573
314.46, 574
314.46, 575
314.495, 576
314.495, 577
314.53, 578
314.53, 579
314.53, 580
314.548, 581
314.548, 582
314.548, 583
314.566, 584
314.566, 585
314.583, 586
314.619, 587
314.619, 588
314.619, 589
314.619, 590
319.35, 570
319.368, 571
319.368, 572
319.421, 573
319.439, 574
319.562, 575
319.598, 576
319.598, 577
319.616, 578
319.616, 579
319.616, 580
319.616, 581
319.616, 582
319.616, 583
319.633, 584
319.633, 585
319.633, 586
319.827, 587
319.827, 588
319.827, 589
325.476, 567
325.476, 568
325.494, 569
325.494, 570
325.899, 571
325.899, 572
325.917, 573
325.935, 574
325.935, 575
325.935, 576
325.935, 577
327.364, 578
327.364, 579
327.364, 580
327.364, 581
327.576, 582
327.576, 583
327.629, 584
327.77, 585
327.788, 586
327.788, 587
327.788, 588
327.788, 589
327.806, 590
327.841, 591
327.859, 592
327.859, 593
327.876, 594
327.929, 595
327.929, 596
327.983, 597
327.999, 598
334.812, 574
334.865, 575
334.865, 576
334.865, 577
335.711, 578
335.711, 579
335.711, 580
335.711, 581
335.729, 582
335.959, 583
335.959, 584
335.976, 585
335.976, 586
335.976, 587
335.976, 588
335.976, 589
335.994, 590
335.994, 591
336.595, 592
336.595, 593
336.595, 594
336.613, 595
336.736, 596
336.948, 597
336.948, 598
336.983, 599
345.26, 573
345.26, 574
345.296, 575
345.313, 576
345.313, 577
345.402, 578
345.419, 579
345.419, 580
345.419, 581
352.477, 582
352.548, 583
352.548, 584
352.565, 585
352.742, 586
352.742, 587
352.76, 588
352.777, 589
352.813, 590
352.883, 591
352.883, 592
352.883, 593
352.901, 594
362.983, 566
363, 567
363, 568
363.053, 569
363.071, 570
363.089, 571
363.106, 572
363.106, 573
363.194, 574
363.247, 575
363.247, 576
363.247, 577
363.264, 578
375.623, 548
375.623, 549
375.676, 550
375.676, 551
390.89, 519
390.926, 520
390.926, 521
390.926, 522
390.926, 523
390.926, 524
390.926, 525
390.943, 526
390.943, 527
390.996, 528
390.996, 529
392.179, 530
392.179, 531
392.179, 532
392.179, 533
392.179, 534
392.197, 535
392.197, 536
392.197, 537
392.197, 538
392.215, 539
392.215, 540
392.215, 541
392.285, 542
392.321, 543
392.321, 544
392.321, 545
392.321, 546
397.491, 547
397.615, 548
397.738, 549
397.738, 550
397.738, 551
397.756, 552
397.756, 553
397.756, 554
397.756, 555
397.774, 556
397.774, 557
397.844, 558
397.862, 559
397.88, 560
397.88, 561
397.915, 562
397.933, 563
397.933, 564
397.95, 565
397.95, 566
416.717, 532
416.717, 533
416.805, 534
416.823, 535
416.841, 536
416.841, 537
416.841, 538
416.876, 539
422.792, 540
422.792, 541
422.792, 542
422.792, 543
422.792, 544
422.792, 545
422.81, 546
422.81, 547
422.827, 548
446.033, 526
